(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.0251, 0.7669]. Recommendation = [0.0, -0.0000, 0.5509], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.5775, 0.2573]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5297.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.8496, 1.3942]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5298.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.2076, 0.4625]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5299.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.2318, -0.8144]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5300.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.2873, -0.5203]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5301.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.6135, -0.0151]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5302.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -1.7453, 0.6578]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5303.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.1445, 1.0973]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5304.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.5294, -0.3507]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5305.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.2943, -0.8849]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5306.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.5112, -0.5338]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5307.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 1.5233, 1.6844]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5308.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.3585, -0.5003]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5309.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.3205, 0.8857]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5310.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 1.1722, 0.8108]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5311.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.7154, 1.2571]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5312.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 1.7010, 1.9080]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5313.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 1.4506, 1.3562]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5314.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.6644, -0.1692]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5315.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.8732, 1.8845]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5316.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.9545, 1.8112]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5317.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.5432, 1.4393]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5318.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -1.1930, 0.6146]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5319.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.4824, -0.8996]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5320.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.1066, -1.0712]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5321.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.0504, 0.9278]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5322.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -1.0980, 1.8744]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5323.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.2467, -0.9879]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5324.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.1661, 0.9478]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5325.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 1.0179, -0.0751]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5326.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.4721, -0.8448]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5327.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.6705, -0.5993]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5328.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.3299, -0.4013]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5329.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -1.2399, 1.2923]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5330.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -1.5208, 1.4661]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5331.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.2710, 1.3051]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5332.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 1.3022, 0.7053]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5333.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.0452, -1.0437]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5334.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.6348, -0.6855]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5335.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 1.5540, 1.5883]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5336.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.8124, 1.6336]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5337.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -1.7144, 1.5467]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5338.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.1928, 0.8322]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5339.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.6533, 1.1795]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5340.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -1.5331, 1.7552]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5341.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.5514, 1.5817]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5342.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.3847, 0.9974]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5343.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -1.1118, 0.1796]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5344.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.3378, -0.8052]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5345.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.4296, -0.6247]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5346.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.1827, 1.4304]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5347.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.9899, 1.4519]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5348.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.3929, -1.1706]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5349.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.3323, 0.8278]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5350.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.1633, 0.9729]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5351.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.1528, -0.7797]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5352.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 1.5148, 1.4101]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5353.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -1.1300, 0.4195]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5354.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.0812, -0.8486]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5355.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.8684, 1.4842]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5356.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.2645, -1.0361]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5357.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -1.6401, 1.8051]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5358.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.2575, -0.8927]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5359.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 1.1805, 0.0602]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5360.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.0227, 1.1979]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5361.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -1.6040, 1.7052]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5362.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.5273, -0.7497]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5363.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.8181, -0.0285]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5364.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -1.1495, 0.5461]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5365.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.7305, 1.2517]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5366.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -1.5431, 1.3481]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5367.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.8647, 1.9146]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5368.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.8106, 1.4569]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5369.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.3247, 0.9174]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5370.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.4385, 1.3425]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5371.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.8801, -0.4994]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5372.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.9362, -0.4221]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5373.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.4607, -0.6066]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5374.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.0804, -1.3399]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5375.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.1666, -1.2003]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5376.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 1.4680, 1.2418]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5377.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.6155, -1.6946]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5378.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.4031, -0.9441]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5379.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -1.0516, -0.0694]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5380.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.7978, 1.7662]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5381.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 1.2384, 0.3638]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5382.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 1.5968, 1.5798]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5383.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.3850, -0.4831]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5384.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.3999, -0.8104]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5385.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.5137, 1.0758]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5386.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.6847, -0.9943]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5387.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -1.2443, 0.4654]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5388.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.3626, -0.9902]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5389.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.7414, -0.7624]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5390.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.5497, 1.6005]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5391.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.2611, -0.8565]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5392.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.2085, 1.0425]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5393.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.9358, -0.1384]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5394.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 1.0285, 0.5863]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5395.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.7382, 1.4332]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5396.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -1.5059, 1.0258]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5397.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.7498, 1.9499]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5398.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.1131, 1.2213]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5399.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.3535, -1.0904]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5400.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 1.4148, 1.3349]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5401.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.3064, 0.8620]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5402.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.7786, 1.8032]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5403.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.0967, 1.0377]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5404.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.2284, 1.9935]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5405.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 1.5025, 1.3201]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5406.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.5790, -0.9750]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5407.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 1.1049, -0.2559]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5408.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.1237, 0.9663]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5409.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -1.6857, 1.7334]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5410.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.7612, -0.7336]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5411.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -1.0778, 0.0926]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5412.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -1.9039, -1.9908]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5413.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.8530, -0.6489]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5414.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.3464, -0.8604]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5415.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.2062, 1.1355]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5416.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.1901, -1.0575]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5417.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 1.8562, 1.6762]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5418.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.0681, -1.1469]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5419.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.6942, 1.5866]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5420.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 1.1559, 0.1942]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5421.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.8613, 1.7954]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5422.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 1.4908, 1.1199]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5423.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.3716, -1.3601]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5424.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -1.4209, 0.8792]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5425.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -1.0399, -0.3275]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5426.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.1108, 1.3746]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5427.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.6756, -0.6943]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5428.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -1.3444, 0.5375]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5429.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.4470, -0.8420]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5430.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.3648, 1.6080]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5431.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 1.4208, 0.0692]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5432.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.1313, -1.4006]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5433.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -1.3490, 0.7428]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5434.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -1.6321, 1.5060]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5435.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.3921, -1.2515]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5436.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 1.1087, 0.0093]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5437.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.8962, 1.7520]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5438.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.5402, -0.9988]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5439.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.6432, 1.7427]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5440.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -1.3681, 0.2844]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5441.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -1.7823, 1.8290]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5442.00, Rho = 1.000
