(iter 10) [0.0, 0.3938, -0.3567] = 429.7418, sampling [1.0, 0.1237, 0.1540]. Recommendation = [0.0, 0.0530, 0.0624], Current Cost = 5005.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, -0.9789, -0.6981]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 68234.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, -0.1048, -1.2301]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 68235.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, -1.5216, 0.5324]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 68236.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, -1.1837, 1.1243]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 68237.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, -1.4325, 1.7439]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 69237.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, -0.0444, 1.9593]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 70237.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, -0.4833, 0.5651]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 70238.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, 0.9544, 0.5467]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 71238.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, -1.9957, -1.3258]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 72238.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, -0.2724, -1.2582]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 72239.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, 0.4039, -1.2681]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 72240.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, -0.4648, -0.9475]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 72241.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, 0.2198, -1.0898]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 72242.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, -0.6815, 0.9043]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 72243.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, 0.1330, -1.4628]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 73243.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, -0.5784, -1.1765]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 73244.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, 1.1060, -0.0997]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 73245.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, -0.2050, 0.4253]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 73246.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, 0.0577, 1.5508]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 74246.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, 0.0947, -1.2786]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 74247.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, 0.2403, 0.5155]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 74248.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, 1.2827, 0.2090]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 75248.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, 1.1385, 1.7108]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 75249.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, -0.8620, 1.9464]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 76249.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, 0.6753, 1.8475]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 76250.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, -0.7211, -0.8210]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 76251.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, 0.7193, -0.7749]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 76252.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, 1.9094, 1.5135]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 76253.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, 0.4282, -0.2011]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 76254.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, 0.5801, 0.7879]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 77254.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, -0.2662, -1.4923]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 78254.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, -0.3672, 1.8676]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 78255.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, -0.4476, -1.3149]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 78256.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, -1.7593, 1.7267]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 78257.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, 1.4969, 0.7024]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 78258.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, 0.4936, 1.2991]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 78259.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, 1.2274, 1.9680]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 78260.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, 0.6922, 0.0673]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 79260.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, -0.7645, 1.8352]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 80260.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, -0.8530, 1.1002]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 80261.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, -0.3195, -0.3911]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 81261.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, 0.7792, -1.0654]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 82261.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, -1.7215, 1.3511]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 82262.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, 1.3647, 1.3611]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 82263.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, -0.0706, -1.5960]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 83263.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, 0.9147, 0.3992]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 83264.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, 0.3161, 1.9876]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 84264.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, -1.1567, 0.9341]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 84265.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, 0.7751, 1.0700]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 85265.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, 0.1019, -0.4557]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 86265.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, 0.6392, -1.4097]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 87265.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, -0.6249, -0.8996]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 87266.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, -0.1284, 1.5945]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 87267.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, -0.0830, 0.4849]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 87268.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, 1.6668, 1.2165]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 88268.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, 1.7687, 0.9469]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 88269.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, -0.0882, -1.9217]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 88270.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, 1.1696, 1.7626]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 88271.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, -0.5937, 0.8149]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 89271.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, 0.1915, 1.5293]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 90271.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, 1.0156, -0.5399]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 90272.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, 1.4194, 0.2181]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 90273.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, 0.8255, -0.9362]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 90274.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, -1.6437, 0.7691]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 90275.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, -1.1852, 1.0902]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 90276.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, 0.8482, -1.8425]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 91276.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, 0.4516, -1.3536]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 91277.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, -0.8916, 1.3099]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 91278.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, -1.0969, 0.6255]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 92278.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, 0.0809, 1.7806]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 93278.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, -0.3685, 1.7532]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 93279.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, 0.9614, -0.6648]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 93280.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, -1.4404, 0.3362]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 93281.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, 0.2271, -1.9679]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 93282.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, 0.6099, -1.1316]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 93283.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, 0.5401, -0.2395]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 93284.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, -0.4033, -1.8096]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 94284.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, -1.0659, -0.5070]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 94285.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, -0.5193, -1.3733]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 94286.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, -0.3922, 0.6919]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 94287.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, 1.8991, 1.7359]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 95287.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, -0.8464, 0.1354]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 95288.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, 0.5249, 0.7440]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 96288.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, -0.7390, 1.0302]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 97288.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, 1.3418, 0.1061]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 98288.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, 0.1488, 1.6307]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 98289.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, -0.2507, 1.6358]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 98290.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, 1.1515, -0.4265]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 98291.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, 0.9073, 0.2638]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 98292.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, -1.9457, 0.9925]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 99292.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, 0.1741, -1.5029]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 99293.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, -0.9575, 1.4940]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 99294.00, Rho = 1.000
