(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -0.1105, 0.7805]. Recommendation = [0.0, 0.2128, 0.3653], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -1.1111, -0.3431]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 8294.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 1.4770, 0.1403]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 8295.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 0.5378, -1.3996]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 8296.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 1.3905, -0.3337]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 8297.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -1.8558, 1.8381]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 8298.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [0.0, -0.7478, 0.7624]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 8299.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [0.0, 1.0962, 1.1605]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 9299.00, Rho = 1.000
(iter 308) [0.0, 1.0962, 1.1605] = 456.1217, sampling [1.0, 1.6311, 1.2669]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 10299.00, Rho = 1.000
(iter 308) [0.0, 1.0962, 1.1605] = 456.1217, sampling [1.0, 1.4297, 0.5840]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 10300.00, Rho = 1.000
(iter 308) [0.0, 1.0962, 1.1605] = 456.1217, sampling [0.0, 0.8178, 0.9270]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 10301.00, Rho = 1.000
(iter 308) [0.0, 1.0962, 1.1605] = 456.1217, sampling [0.0, -0.2403, -0.0220]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 11301.00, Rho = 1.000
(iter 308) [0.0, 1.0962, 1.1605] = 456.1217, sampling [1.0, 0.2719, -1.8810]. Recommendation = [0.0, 0.1646, 0.0900], Current Cost = 12301.00, Rho = 1.000
(iter 308) [0.0, 1.0962, 1.1605] = 456.1217, sampling [0.0, 1.2910, 1.8843]. Recommendation = [0.0, 0.1646, 0.0900], Current Cost = 12302.00, Rho = 1.000
(iter 308) [0.0, 1.0962, 1.1605] = 456.1217, sampling [1.0, 1.9249, 1.5163]. Recommendation = [0.0, 0.1646, 0.0900], Current Cost = 13302.00, Rho = 1.000
(iter 308) [0.0, 1.0962, 1.1605] = 456.1217, sampling [1.0, 1.8916, 1.8230]. Recommendation = [0.0, 0.1646, 0.0900], Current Cost = 13303.00, Rho = 1.000
(iter 308) [0.0, 1.0962, 1.1605] = 456.1217, sampling [1.0, 1.6645, 0.7475]. Recommendation = [0.0, 0.1646, 0.0900], Current Cost = 13304.00, Rho = 1.000
(iter 308) [0.0, 1.0962, 1.1605] = 456.1217, sampling [0.0, 0.1262, 0.2781]. Recommendation = [0.0, 0.1646, 0.0900], Current Cost = 13305.00, Rho = 1.000
(iter 308) [0.0, 1.0962, 1.1605] = 456.1217, sampling [0.0, -1.1591, 1.5738]. Recommendation = [0.0, 1.0962, 1.1605], Current Cost = 14305.00, Rho = 1.000
(iter 308) [0.0, 1.0962, 1.1605] = 456.1217, sampling [0.0, 1.0943, 1.6518]. Recommendation = [0.0, 1.0962, 1.1605], Current Cost = 15305.00, Rho = 1.000
(iter 308) [0.0, 1.0962, 1.1605] = 456.1217, sampling [0.0, 0.6916, 0.5730]. Recommendation = [0.0, 1.0962, 1.1605], Current Cost = 16305.00, Rho = 1.000
(iter 308) [0.0, 1.0962, 1.1605] = 456.1217, sampling [0.0, -0.7075, 0.2938]. Recommendation = [0.0, 1.0962, 1.1605], Current Cost = 17305.00, Rho = 1.000
(iter 308) [0.0, 1.0962, 1.1605] = 456.1217, sampling [0.0, 0.4895, 0.2646]. Recommendation = [0.0, 1.0962, 1.1605], Current Cost = 18305.00, Rho = 1.000
(iter 308) [0.0, 1.0962, 1.1605] = 456.1217, sampling [0.0, -0.3066, 0.7438]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 19305.00, Rho = 1.000
(iter 308) [0.0, 1.0962, 1.1605] = 456.1217, sampling [0.0, -0.3252, 0.2199]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 20305.00, Rho = 1.000
(iter 308) [0.0, 1.0962, 1.1605] = 456.1217, sampling [0.0, -0.7780, 1.0997]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 21305.00, Rho = 1.000
(iter 308) [0.0, 1.0962, 1.1605] = 456.1217, sampling [1.0, -1.7893, 1.0419]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 22305.00, Rho = 1.000
(iter 308) [0.0, 1.0962, 1.1605] = 456.1217, sampling [1.0, -0.1147, -1.5695]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 22306.00, Rho = 1.000
(iter 308) [0.0, 1.0962, 1.1605] = 456.1217, sampling [0.0, 0.8758, 1.2162]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 22307.00, Rho = 1.000
(iter 308) [0.0, 1.0962, 1.1605] = 456.1217, sampling [0.0, -0.9864, 0.6947]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 23307.00, Rho = 1.000
(iter 308) [0.0, 1.0962, 1.1605] = 456.1217, sampling [0.0, 0.0041, -0.1817]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 24307.00, Rho = 1.000
(iter 308) [0.0, 1.0962, 1.1605] = 456.1217, sampling [0.0, -0.4868, 0.0142]. Recommendation = [0.0, 0.1646, 0.0900], Current Cost = 25307.00, Rho = 1.000
(iter 308) [0.0, 1.0962, 1.1605] = 456.1217, sampling [0.0, -1.2454, 1.3802]. Recommendation = [0.0, 0.1646, 0.0900], Current Cost = 26307.00, Rho = 1.000
(iter 308) [0.0, 1.0962, 1.1605] = 456.1217, sampling [0.0, 0.1646, 0.0900]. Recommendation = [0.0, 0.1646, 0.0900], Current Cost = 27307.00, Rho = 1.000
(iter 308) [0.0, 1.0962, 1.1605] = 456.1217, sampling [0.0, 0.7488, 0.3455]. Recommendation = [0.0, 1.0962, 1.1605], Current Cost = 28307.00, Rho = 1.000
(iter 308) [0.0, 1.0962, 1.1605] = 456.1217, sampling [0.0, 1.4073, 1.4495]. Recommendation = [0.0, 1.0962, 1.1605], Current Cost = 29307.00, Rho = 1.000
(iter 308) [0.0, 1.0962, 1.1605] = 456.1217, sampling [1.0, 1.4567, 0.6409]. Recommendation = [0.0, 1.0962, 1.1605], Current Cost = 30307.00, Rho = 1.000
(iter 308) [0.0, 1.0962, 1.1605] = 456.1217, sampling [0.0, 0.9423, 0.6807]. Recommendation = [0.0, 1.0962, 1.1605], Current Cost = 30308.00, Rho = 1.000
(iter 308) [0.0, 1.0962, 1.1605] = 456.1217, sampling [0.0, 1.5154, 1.9837]. Recommendation = [0.0, 1.0962, 1.1605], Current Cost = 31308.00, Rho = 1.000
(iter 308) [0.0, 1.0962, 1.1605] = 456.1217, sampling [1.0, 1.8471, 1.7324]. Recommendation = [0.0, 1.0962, 1.1605], Current Cost = 32308.00, Rho = 1.000
(iter 308) [0.0, 1.0962, 1.1605] = 456.1217, sampling [0.0, -0.6576, 0.4701]. Recommendation = [0.0, 1.0962, 1.1605], Current Cost = 32309.00, Rho = 1.000
(iter 308) [0.0, 1.0962, 1.1605] = 456.1217, sampling [1.0, 0.5030, -1.0465]. Recommendation = [0.0, 1.0962, 1.1605], Current Cost = 33309.00, Rho = 1.000
(iter 308) [0.0, 1.0962, 1.1605] = 456.1217, sampling [0.0, -0.0169, 0.3996]. Recommendation = [0.0, 1.0962, 1.1605], Current Cost = 33310.00, Rho = 1.000
(iter 308) [0.0, 1.0962, 1.1605] = 456.1217, sampling [0.0, 1.1664, 1.2908]. Recommendation = [0.0, 1.0962, 1.1605], Current Cost = 34310.00, Rho = 1.000
(iter 308) [0.0, 1.0962, 1.1605] = 456.1217, sampling [0.0, 0.6276, 0.7738]. Recommendation = [0.0, 1.0962, 1.1605], Current Cost = 35310.00, Rho = 1.000
(iter 308) [0.0, 1.0962, 1.1605] = 456.1217, sampling [0.0, -1.1281, 1.9913]. Recommendation = [0.0, 1.0962, 1.1605], Current Cost = 36310.00, Rho = 1.000
(iter 308) [0.0, 1.0962, 1.1605] = 456.1217, sampling [1.0, -1.6345, 0.4985]. Recommendation = [0.0, 1.0962, 1.1605], Current Cost = 37310.00, Rho = 1.000
(iter 308) [0.0, 1.0962, 1.1605] = 456.1217, sampling [0.0, 1.2771, 1.7115]. Recommendation = [0.0, 1.0962, 1.1605], Current Cost = 37311.00, Rho = 1.000
(iter 308) [0.0, 1.0962, 1.1605] = 456.1217, sampling [0.0, 0.9586, 0.8853]. Recommendation = [0.0, 1.0962, 1.1605], Current Cost = 38311.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [0.0, 0.5684, 0.4088]. Recommendation = [0.0, 0.9586, 0.8853], Current Cost = 39311.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [0.0, -0.2579, -0.3167]. Recommendation = [0.0, 0.9586, 0.8853], Current Cost = 40311.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [0.0, -0.9060, 1.3982]. Recommendation = [0.0, -0.1022, -0.0647], Current Cost = 41311.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [0.0, 0.5838, 0.0693]. Recommendation = [0.0, -0.1022, -0.0647], Current Cost = 42311.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [0.0, -0.1022, -0.0647]. Recommendation = [0.0, 0.4443, 0.1697], Current Cost = 43311.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [0.0, -0.5753, 0.2109]. Recommendation = [0.0, 0.4443, 0.1697], Current Cost = 44311.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [0.0, -0.9009, 0.4178]. Recommendation = [0.0, 0.4443, 0.1697], Current Cost = 45311.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [0.0, 0.1727, -0.2823]. Recommendation = [0.0, 0.4443, 0.1697], Current Cost = 46311.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [0.0, 0.3701, 0.3867]. Recommendation = [0.0, 0.4443, 0.1697], Current Cost = 47311.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [0.0, 0.2201, -0.0784]. Recommendation = [0.0, 0.4443, 0.1697], Current Cost = 48311.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [0.0, -1.2152, 1.0246]. Recommendation = [0.0, 0.4443, 0.1697], Current Cost = 49311.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [0.0, 0.2584, 0.1612]. Recommendation = [0.0, 0.4443, 0.1697], Current Cost = 50311.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [0.0, -0.3545, -0.1360]. Recommendation = [0.0, 0.4443, 0.1697], Current Cost = 51311.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [0.0, -1.3269, 1.5556]. Recommendation = [0.0, 0.4443, 0.1697], Current Cost = 52311.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [1.0, -0.4078, -0.9015]. Recommendation = [0.0, 0.4443, 0.1697], Current Cost = 53311.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [0.0, -0.8346, 0.8516]. Recommendation = [0.0, 0.4443, 0.1697], Current Cost = 53312.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [0.0, -1.2829, 1.7880]. Recommendation = [0.0, 0.4443, 0.1697], Current Cost = 54312.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [0.0, 1.2478, 1.0805]. Recommendation = [0.0, 0.4443, 0.1697], Current Cost = 55312.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [0.0, -0.8573, 0.6339]. Recommendation = [0.0, 0.4443, 0.1697], Current Cost = 56312.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [1.0, 1.9960, 1.2489]. Recommendation = [0.0, 0.4443, 0.1697], Current Cost = 57312.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [0.0, 0.4443, 0.1697]. Recommendation = [0.0, 0.4443, 0.1697], Current Cost = 57313.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [1.0, -1.4646, 0.8156]. Recommendation = [0.0, 0.9586, 0.8853], Current Cost = 58313.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [0.0, 0.2242, 0.8761]. Recommendation = [0.0, 0.9586, 0.8853], Current Cost = 58314.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [0.0, -1.1411, 1.3572]. Recommendation = [0.0, 0.9586, 0.8853], Current Cost = 59314.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [0.0, -0.2329, 0.5103]. Recommendation = [0.0, 0.9586, 0.8853], Current Cost = 60314.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [0.0, -0.6102, -0.1256]. Recommendation = [0.0, 0.9586, 0.8853], Current Cost = 61314.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [0.0, -0.2948, 0.0499]. Recommendation = [0.0, 0.9586, 0.8853], Current Cost = 62314.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [0.0, -0.1446, -0.2323]. Recommendation = [0.0, 0.9586, 0.8853], Current Cost = 63314.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [0.0, -1.5565, 1.9328]. Recommendation = [0.0, 0.9586, 0.8853], Current Cost = 64314.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [0.0, 0.8675, 1.4281]. Recommendation = [0.0, 0.9586, 0.8853], Current Cost = 65314.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [0.0, -0.0011, -0.4251]. Recommendation = [0.0, 0.9586, 0.8853], Current Cost = 66314.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [0.0, 0.4786, -0.2432]. Recommendation = [0.0, 0.9586, 0.8853], Current Cost = 67314.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [0.0, 1.5400, 1.7603]. Recommendation = [0.0, 0.9586, 0.8853], Current Cost = 68314.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [0.0, 1.3364, 1.9526]. Recommendation = [0.0, 0.9586, 0.8853], Current Cost = 69314.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [0.0, -1.1137, 0.8031]. Recommendation = [0.0, 0.9586, 0.8853], Current Cost = 70314.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [0.0, 0.1592, 0.4914]. Recommendation = [0.0, 0.9586, 0.8853], Current Cost = 71314.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [0.0, 0.8411, 0.2334]. Recommendation = [0.0, 0.9586, 0.8853], Current Cost = 72314.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [0.0, -0.8503, 0.1851]. Recommendation = [0.0, 0.9586, 0.8853], Current Cost = 73314.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [0.0, 0.7204, 1.0122]. Recommendation = [0.0, 0.9586, 0.8853], Current Cost = 74314.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [1.0, 0.7852, -0.9347]. Recommendation = [0.0, 0.9586, 0.8853], Current Cost = 75314.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [0.0, -0.9493, 0.7866]. Recommendation = [0.0, 0.9586, 0.8853], Current Cost = 75315.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [1.0, -1.0810, -0.8575]. Recommendation = [0.0, 0.9586, 0.8853], Current Cost = 76315.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [0.0, -0.5879, 0.0606]. Recommendation = [0.0, 0.9586, 0.8853], Current Cost = 76316.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [0.0, -1.2511, 1.1733]. Recommendation = [0.0, 0.9586, 0.8853], Current Cost = 77316.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [0.0, -0.3493, 0.4021]. Recommendation = [0.0, 0.9586, 0.8853], Current Cost = 78316.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [0.0, 1.0567, 1.9953]. Recommendation = [0.0, 0.9586, 0.8853], Current Cost = 79316.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [0.0, -0.4668, 1.0023]. Recommendation = [0.0, 0.9586, 0.8853], Current Cost = 80316.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [0.0, 0.2128, 0.3653]. Recommendation = [0.0, 0.9586, 0.8853], Current Cost = 81316.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [1.0, 0.0681, -1.3151]. Recommendation = [0.0, 0.9586, 0.8853], Current Cost = 82316.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [0.0, -0.1984, -0.0962]. Recommendation = [0.0, 0.9586, 0.8853], Current Cost = 82317.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [1.0, -0.7184, -1.2912]. Recommendation = [0.0, 0.9586, 0.8853], Current Cost = 83317.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [0.0, 0.5203, 0.3729]. Recommendation = [0.0, 0.9586, 0.8853], Current Cost = 83318.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [0.0, -0.4264, -0.4122]. Recommendation = [0.0, 0.9586, 0.8853], Current Cost = 84318.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [0.0, 0.2058, -0.4872]. Recommendation = [0.0, 0.9586, 0.8853], Current Cost = 85318.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [1.0, 0.4857, -1.1815]. Recommendation = [0.0, 0.9586, 0.8853], Current Cost = 86318.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [1.0, -0.3685, -1.2829]. Recommendation = [0.0, 0.9586, 0.8853], Current Cost = 86319.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [0.0, 1.2012, 1.6940]. Recommendation = [0.0, 0.9586, 0.8853], Current Cost = 86320.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [0.0, -0.6999, 0.7241]. Recommendation = [0.0, 0.9586, 0.8853], Current Cost = 87320.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [0.0, -1.3447, 1.4334]. Recommendation = [0.0, 0.9586, 0.8853], Current Cost = 88320.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [0.0, -0.1354, -0.4790]. Recommendation = [0.0, 0.9586, 0.8853], Current Cost = 89320.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [0.0, 1.3609, 1.2611]. Recommendation = [0.0, 0.9586, 0.8853], Current Cost = 90320.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [0.0, -1.2026, 1.6199]. Recommendation = [0.0, 0.9586, 0.8853], Current Cost = 91320.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [0.0, -0.9555, 0.5128]. Recommendation = [0.0, 0.9586, 0.8853], Current Cost = 92320.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [0.0, -0.0308, -0.2286]. Recommendation = [0.0, 0.9586, 0.8853], Current Cost = 93320.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [0.0, -0.9205, 1.5966]. Recommendation = [0.0, 0.9586, 0.8853], Current Cost = 94320.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [0.0, -0.7303, 0.3433]. Recommendation = [0.0, 0.9586, 0.8853], Current Cost = 95320.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [0.0, 0.4704, 0.8891]. Recommendation = [0.0, 0.9586, 0.8853], Current Cost = 96320.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [0.0, 0.2978, 0.4843]. Recommendation = [0.0, 0.9586, 0.8853], Current Cost = 97320.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [0.0, -0.8450, 1.2443]. Recommendation = [0.0, 0.9586, 0.8853], Current Cost = 98320.00, Rho = 1.000
(iter 349) [0.0, 0.9586, 0.8853] = 456.1852, sampling [0.0, 0.3915, -0.3969]. Recommendation = [0.0, 0.9586, 0.8853], Current Cost = 99320.00, Rho = 1.000
