(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -0.0443, 0.4767]. Recommendation = [0.0, -0.0702, 0.2087], Current Cost = 5005.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 1.6710, 0.7667]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 7295.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -0.3466, -1.3948]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 7296.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -1.0245, -0.7985]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 7297.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -0.0949, -1.8843]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 7298.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 0.1186, 1.5312]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 7299.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 0.5670, -1.5772]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 7300.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -1.6770, 0.9445]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 7301.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 0.1533, -1.6832]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 7302.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 0.2910, 1.6019]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 7303.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [0.0, 1.0513, 1.0712]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 7304.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -1.3703, 0.3342]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 8304.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 0.3505, 1.7451]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 8305.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -0.6476, -1.3035]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 8306.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 1.7709, 1.4440]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 8307.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -0.3974, -1.7192]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 8308.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -1.3860, 0.4376]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 8309.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 0.4200, -1.7207]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 8310.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 0.7556, -1.2934]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 8311.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -0.4197, -1.3498]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 8312.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 1.6304, 0.5127]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 8313.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -0.5984, -1.2234]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 8314.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 0.5891, 1.7325]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 8315.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -1.9402, 1.7889]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 8316.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -0.0059, -1.7694]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 8317.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 1.3619, -0.0615]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 8318.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 1.0002, -0.8685]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 8319.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -0.9110, -1.1353]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 8320.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -1.7293, 0.7462]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 8321.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -1.2765, -0.5379]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 8322.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [0.0, 0.5551, 0.3005]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 8323.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -0.5026, -1.5626]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 9323.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 0.7442, -1.0544]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 9324.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [0.0, 1.3217, 1.8023]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 9325.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [0.0, 0.9763, 0.9227]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 10325.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 1.8461, 1.0920]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 11325.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -0.1328, -1.7663]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 11326.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -0.0355, 1.9286]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 11327.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 0.7006, -1.4355]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 11328.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -1.4680, -0.1176]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 11329.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 1.2441, -0.5801]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 11330.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 0.4589, -1.8902]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 11331.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -1.1859, -0.2804]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 11332.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 0.9444, -1.0088]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 11333.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -0.6483, -1.5203]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 11334.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -1.8131, 1.1379]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 11335.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -0.8308, -1.2573]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 11336.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 0.2226, -1.7477]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 11337.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -0.7888, -0.8421]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 11338.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -0.2014, -1.8716]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 11339.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -1.5680, 0.4459]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 11340.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 1.9858, 0.6812]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 11341.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 1.3488, -0.3976]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 11342.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -1.4981, 0.0837]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 11343.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -1.2519, -0.3571]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 11344.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -0.3727, 1.9367]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 11345.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -1.0762, -0.9124]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 11346.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -0.5845, -1.7783]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 11347.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 1.5666, 0.3511]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 11348.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 0.3283, -1.9449]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 11349.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -0.4788, -1.6406]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 11350.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 1.5592, 0.0315]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 11351.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 0.7820, -1.0669]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 11352.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -1.9211, 0.8887]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 11353.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -0.7751, -1.5030]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 11354.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 1.1546, -0.8635]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 11355.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -0.5385, -1.5045]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 11356.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -1.9907, 0.1881]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 11357.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 1.0926, -1.1033]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 11358.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 0.5048, -1.8094]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 11359.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -1.3787, -0.3841]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 11360.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 0.8874, -1.4789]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 11361.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 0.1910, -1.6899]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 11362.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 0.9569, -1.8275]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 11363.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -0.6633, -1.5896]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 11364.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 1.4797, -0.0942]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 11365.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -0.6865, -1.8569]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 11366.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -0.9577, -1.5446]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 11367.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -1.1061, -1.3263]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 11368.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 1.7197, 0.1721]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 11369.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -1.9022, 1.8648]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 11370.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -1.4448, -0.6670]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 11371.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 1.0580, -1.4246]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 11372.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -1.7578, 0.5813]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 11373.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -0.1565, 1.9170]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 11374.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 1.6965, 0.5941]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 11375.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 1.3701, -0.7309]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 11376.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 1.6440, -0.3088]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 11377.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -0.8608, -1.8042]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 11378.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 1.8508, 0.8681]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 11379.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 1.3376, -0.5074]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 11380.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -1.1769, -1.1584]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 11381.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -1.6480, -0.2175]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 11382.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -1.7174, 0.9287]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 11383.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 1.2310, -0.8110]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 11384.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [0.0, 1.1784, 1.4499]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 11385.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -1.0548, -0.8748]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 12385.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 1.3852, -1.9990]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 12386.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -1.8536, 1.0034]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 12387.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 0.8502, -1.7106]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 12388.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -1.9089, 1.2662]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 12389.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 1.2365, -1.1473]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 12390.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 0.8299, -1.5723]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 12391.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 1.9002, 0.3587]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 12392.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -1.6410, 0.0345]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 12393.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 1.2960, -0.9394]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 12394.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -1.4866, -0.4921]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 12395.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 1.4559, -0.4576]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 12396.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -1.2225, -1.0384]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 12397.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 0.4657, -1.8400]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 12398.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -1.4010, -0.8053]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 12399.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -0.9917, -1.6598]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 12400.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -1.8910, -0.6349]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 12401.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 1.7988, -0.1570]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 12402.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -1.0921, -1.5362]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 12403.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 1.8288, 0.7353]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 12404.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 1.5360, -0.6115]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 12405.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -1.5376, -0.1991]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 12406.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 1.6569, 0.5667]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 12407.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 1.3047, -1.4033]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 12408.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -1.2571, -1.3181]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 12409.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -1.0624, -1.7877]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 12410.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 1.5096, -0.8980]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 12411.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -1.7075, 0.2067]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 12412.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 1.2014, -1.7949]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 12413.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 1.3784, -0.0656]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 12414.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 1.9970, -0.5706]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 12415.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 1.2583, -1.2437]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 12416.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -1.7700, -0.0245]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 12417.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -1.5084, -1.0040]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 12418.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -1.6603, 0.1117]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 12419.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 1.8820, 0.1407]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 12420.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 1.5504, -0.4375]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 12421.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 1.1338, -1.9390]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 12422.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -1.1245, -1.6676]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 12423.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -1.8633, 0.8962]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 12424.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 1.7271, 0.5844]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 12425.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -1.3941, -1.3856]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 12426.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -1.5951, -0.1475]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 12427.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 1.9616, -1.9622]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 12428.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -1.7399, -0.3174]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 12429.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 1.5241, -1.2260]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 12430.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -1.6144, -0.8550]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 12431.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 1.4205, -0.4491]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 12432.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -1.4323, -1.8189]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 12433.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -1.6051, -1.1644]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 12434.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -1.0475, -1.5305]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 12435.00, Rho = 1.000
