(iter 10) [0.0, 0.1618, -0.3320] = 442.7717, sampling [1.0, 0.0081, 0.4063]. Recommendation = [0.0, 0.0055, 0.0896], Current Cost = 5005.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [0.0, 1.1390, 1.4964]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 37265.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [0.0, -0.4964, 0.1084]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 38265.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [1.0, -1.5126, 1.1755]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 39265.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [0.0, -0.9019, 0.6406]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 39266.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [0.0, -0.5100, 0.3270]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 40266.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [1.0, -1.7512, 1.5200]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 41266.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [1.0, -1.4846, -1.9858]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 41267.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [1.0, -1.1208, -0.0473]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 41268.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [0.0, -0.3406, -0.1236]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 41269.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [0.0, 0.3074, -0.0227]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 42269.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [0.0, -1.0543, 1.3601]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 43269.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [0.0, -0.1343, 0.2306]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 44269.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [1.0, 0.2246, -1.6467]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 45269.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [0.0, -0.6311, 0.5531]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 45270.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [0.0, 0.5258, 0.4589]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 46270.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [0.0, -1.2704, 1.8267]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 47270.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [0.0, 0.2801, 0.3665]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 48270.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [0.0, -0.3702, 0.2869]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 49270.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [0.0, 0.7863, 0.8566]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 50270.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [0.0, -0.1660, -0.3759]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 51270.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [0.0, 0.4883, -0.2868]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 52270.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [0.0, 0.0732, 0.2579]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 53270.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [0.0, 1.3969, 1.7278]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 54270.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [0.0, -0.8822, 1.0312]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 55270.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [1.0, -0.0367, 1.2810]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 56270.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [1.0, -0.2498, 1.4111]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 56271.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [0.0, -0.8045, 0.3720]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 56272.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [0.0, -1.3071, 1.4357]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 57272.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [0.0, -1.2001, 1.0187]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 58272.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [0.0, -0.4254, 0.3099]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 59272.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [0.0, -0.5638, -0.0029]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 60272.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [0.0, -0.7538, 0.8494]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 61272.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [0.0, 0.9580, 1.2417]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 62272.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [1.0, -1.4439, 0.5165]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 63272.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [0.0, 1.1975, 1.0972]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 63273.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [1.0, 1.8746, 1.3439]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 64273.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [0.0, 0.1547, 0.2918]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 64274.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [0.0, 1.3515, 1.5740]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 65274.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [0.0, 0.5464, 0.6210]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 66274.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [0.0, -0.4605, 0.5610]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 67274.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [0.0, 0.8756, 0.2701]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 68274.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [0.0, -0.0053, -0.6929]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 69274.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [0.0, -0.1773, 0.3897]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 70274.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [0.0, 0.8051, 0.9569]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 71274.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [0.0, 1.5349, 1.9258]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 72274.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [0.0, -1.1068, 1.5670]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 73274.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [0.0, 0.4757, 0.5304]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 74274.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [0.0, 1.2207, 1.8455]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 75274.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [0.0, -0.9324, 0.5440]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 76274.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [0.0, 0.3360, 0.4336]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 77274.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [0.0, 0.5333, 0.4864]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 78274.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [0.0, 0.0256, 0.2537]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 79274.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [1.0, 0.3027, 1.5862]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 80274.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [0.0, -0.7384, 0.2131]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 80275.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [0.0, 0.8372, 1.0683]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 81275.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [1.0, 1.1077, -0.1818]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 82275.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [0.0, 1.1201, 1.6655]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 82276.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [1.0, -1.0067, -0.5227]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 83276.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [0.0, -1.2945, 1.2366]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 83277.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [0.0, 0.0081, 0.4063]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 84277.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [0.0, -0.9081, 1.1634]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 85277.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [0.0, 0.7984, 0.8813]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 86277.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [0.0, 1.1794, 0.9454]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 87277.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [0.0, -0.5277, 0.6606]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 88277.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [1.0, 0.7170, -1.3750]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 89277.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [0.0, -0.7092, 0.1011]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 89278.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [0.0, -1.1583, 0.8785]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 90278.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [0.0, 1.0278, 1.4888]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 91278.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [0.0, 0.3410, -0.4557]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 92278.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [0.0, -0.5127, -0.2334]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 93278.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [0.0, 0.5591, 0.7960]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 94278.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [0.0, 0.2780, 0.4663]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 95278.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [1.0, -0.7927, -0.8305]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 96278.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [1.0, 1.2511, -0.7226]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 96279.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [0.0, 0.4357, 0.6002]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 96280.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [1.0, -1.3717, 0.3302]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 97280.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [1.0, -0.3774, 1.6191]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 97281.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [0.0, -1.4589, 1.6310]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 97282.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [0.0, -0.8644, 0.3476]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 98282.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [1.0, -1.4157, 1.0400]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 99282.00, Rho = 0.773
(iter 269) [0.0, 0.9054, 0.7567] = 455.8937, sampling [0.0, 0.1934, -0.4072]. Recommendation = [0.0, 0.9054, 0.7567], Current Cost = 99283.00, Rho = 0.773
