(iter 10) [0.0, 0.1140, -0.3820] = 439.9130, sampling [1.0, 0.3146, 0.7184]. Recommendation = [0.0, 0.3503, 0.1526], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.1140, -0.3820] = 439.9130, sampling [1.0, 1.6244, 1.0072]. Recommendation = [0.0, 0.3503, 0.1526], Current Cost = 5297.00, Rho = 1.000
(iter 10) [0.0, 0.1140, -0.3820] = 439.9130, sampling [1.0, -0.3880, 1.6818]. Recommendation = [0.0, 0.3503, 0.1526], Current Cost = 5298.00, Rho = 1.000
(iter 10) [0.0, 0.1140, -0.3820] = 439.9130, sampling [1.0, -0.4875, 1.5203]. Recommendation = [0.0, 0.3503, 0.1526], Current Cost = 5299.00, Rho = 1.000
(iter 10) [0.0, 0.1140, -0.3820] = 439.9130, sampling [1.0, -0.1652, 1.8786]. Recommendation = [0.0, 0.3503, 0.1526], Current Cost = 5300.00, Rho = 1.000
(iter 10) [0.0, 0.1140, -0.3820] = 439.9130, sampling [1.0, 1.3453, -0.2789]. Recommendation = [0.0, 0.3503, 0.1526], Current Cost = 5301.00, Rho = 1.000
(iter 10) [0.0, 0.1140, -0.3820] = 439.9130, sampling [1.0, -1.1409, -0.3330]. Recommendation = [0.0, 0.3503, 0.1526], Current Cost = 5302.00, Rho = 1.000
(iter 10) [0.0, 0.1140, -0.3820] = 439.9130, sampling [1.0, 0.5053, -1.7367]. Recommendation = [0.0, 0.3503, 0.1526], Current Cost = 5303.00, Rho = 1.000
(iter 10) [0.0, 0.1140, -0.3820] = 439.9130, sampling [1.0, -1.6813, 0.9703]. Recommendation = [0.0, 0.3503, 0.1526], Current Cost = 5304.00, Rho = 1.000
(iter 10) [0.0, 0.1140, -0.3820] = 439.9130, sampling [1.0, -1.0940, -0.5805]. Recommendation = [0.0, 0.3503, 0.1526], Current Cost = 5305.00, Rho = 1.000
(iter 10) [0.0, 0.1140, -0.3820] = 439.9130, sampling [1.0, -0.7541, -1.2092]. Recommendation = [0.0, 0.3503, 0.1526], Current Cost = 5306.00, Rho = 1.000
(iter 10) [0.0, 0.1140, -0.3820] = 439.9130, sampling [1.0, -0.5387, -1.6307]. Recommendation = [0.0, 0.3503, 0.1526], Current Cost = 5307.00, Rho = 1.000
(iter 10) [0.0, 0.1140, -0.3820] = 439.9130, sampling [1.0, -0.7726, -0.8533]. Recommendation = [0.0, 0.3503, 0.1526], Current Cost = 5308.00, Rho = 1.000
(iter 10) [0.0, 0.1140, -0.3820] = 439.9130, sampling [1.0, 0.3947, -1.4839]. Recommendation = [0.0, 0.3503, 0.1526], Current Cost = 5309.00, Rho = 1.000
(iter 10) [0.0, 0.1140, -0.3820] = 439.9130, sampling [1.0, 1.8225, 0.6350]. Recommendation = [0.0, 0.3503, 0.1526], Current Cost = 5310.00, Rho = 1.000
(iter 10) [0.0, 0.1140, -0.3820] = 439.9130, sampling [1.0, -0.0207, 1.3456]. Recommendation = [0.0, 0.3503, 0.1526], Current Cost = 5311.00, Rho = 1.000
(iter 10) [0.0, 0.1140, -0.3820] = 439.9130, sampling [1.0, -0.3388, -1.9617]. Recommendation = [0.0, 0.3503, 0.1526], Current Cost = 5312.00, Rho = 1.000
(iter 10) [0.0, 0.1140, -0.3820] = 439.9130, sampling [1.0, 0.7900, -1.2365]. Recommendation = [0.0, 0.3503, 0.1526], Current Cost = 5313.00, Rho = 1.000
(iter 10) [0.0, 0.1140, -0.3820] = 439.9130, sampling [1.0, 0.9150, -0.9490]. Recommendation = [0.0, 0.3503, 0.1526], Current Cost = 5314.00, Rho = 1.000
(iter 10) [0.0, 0.1140, -0.3820] = 439.9130, sampling [1.0, -0.6184, -1.3791]. Recommendation = [0.0, 0.3503, 0.1526], Current Cost = 5315.00, Rho = 1.000
(iter 10) [0.0, 0.1140, -0.3820] = 439.9130, sampling [1.0, 0.0449, 1.7741]. Recommendation = [0.0, 0.3503, 0.1526], Current Cost = 5316.00, Rho = 1.000
(iter 10) [0.0, 0.1140, -0.3820] = 439.9130, sampling [1.0, -1.7769, 1.3821]. Recommendation = [0.0, 0.3503, 0.1526], Current Cost = 5317.00, Rho = 1.000
(iter 10) [0.0, 0.1140, -0.3820] = 439.9130, sampling [1.0, -1.9879, 0.8874]. Recommendation = [0.0, 0.3503, 0.1526], Current Cost = 5318.00, Rho = 1.000
(iter 10) [0.0, 0.1140, -0.3820] = 439.9130, sampling [1.0, 0.6791, -1.4041]. Recommendation = [0.0, 0.3503, 0.1526], Current Cost = 5319.00, Rho = 1.000
(iter 10) [0.0, 0.1140, -0.3820] = 439.9130, sampling [0.0, -1.3117, 1.7613]. Recommendation = [0.0, 0.3503, 0.1526], Current Cost = 5320.00, Rho = 1.000
(iter 325) [0.0, -1.3117, 1.7613] = 450.7900, sampling [1.0, -1.4861, 0.1219]. Recommendation = [0.0, 0.3503, 0.1526], Current Cost = 6320.00, Rho = 1.000
(iter 325) [0.0, -1.3117, 1.7613] = 450.7900, sampling [1.0, 1.4788, 0.2126]. Recommendation = [0.0, 0.3503, 0.1526], Current Cost = 6321.00, Rho = 1.000
(iter 325) [0.0, -1.3117, 1.7613] = 450.7900, sampling [0.0, 1.1047, 1.1942]. Recommendation = [0.0, 0.3503, 0.1526], Current Cost = 6322.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, 0.6698, 0.5676]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 7322.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, -0.2569, 0.0945]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 8322.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [1.0, 1.1176, -0.7339]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 9322.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, 0.3503, 0.1526]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 9323.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, -1.0104, 0.9812]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 10323.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [1.0, -1.2604, -0.2198]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 11323.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, 1.3947, 1.8380]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 11324.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, -0.5441, 0.2830]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 12324.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [1.0, 0.7346, -1.8271]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 13324.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [1.0, 1.7868, 1.3322]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 13325.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, 0.9448, 0.7224]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 13326.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [1.0, 0.3057, -1.6195]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 14326.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, 0.1407, -0.0445]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 14327.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, -0.7424, 0.5549]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 15327.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, 0.6334, 0.2678]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 16327.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, -0.1449, -0.0200]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 17327.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, -1.2385, 1.4368]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 18327.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, 0.0909, 0.1096]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 19327.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, 0.9069, 1.0449]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 20327.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [1.0, -1.2116, -0.4828]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 21327.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, -0.8588, 0.7508]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 21328.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [1.0, -1.1204, -1.1357]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 22328.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, 0.3726, 0.0725]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 22329.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, 0.8297, 0.4959]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 23329.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, 0.0147, -0.0918]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 24329.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, -0.4704, 0.1797]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 25329.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, 0.1786, 0.0531]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 26329.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, -0.6132, 0.4563]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 27329.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, 0.2716, 0.2355]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 28329.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, 0.3248, -0.0586]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 29329.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [1.0, 1.5398, 0.5783]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 30329.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, -0.0901, 0.1935]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 30330.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, -0.3586, -0.0715]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 31330.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, 0.7206, 0.3486]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 32330.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, 1.1369, 1.1400]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 33330.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [1.0, 0.8393, -1.0134]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 34330.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, 0.1997, -0.0079]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 34331.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, 0.4365, 0.0409]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 35331.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, 0.1732, 0.1508]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 36331.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, -0.3278, 0.3537]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 37331.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [1.0, 1.7315, -0.0289]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 38331.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, 0.3392, 0.4140]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 38332.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [1.0, -1.8750, 1.8001]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 39332.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, -0.5632, 0.1176]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 39333.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [1.0, -1.6075, 0.4663]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 40333.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, -0.2116, -0.2255]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 40334.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, -0.6777, 0.5045]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 41334.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [1.0, -0.8094, -0.8742]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 42334.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, -0.2402, 0.1280]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 42335.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [1.0, 1.6065, 0.7689]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 43335.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, 0.7065, 0.8306]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 43336.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [1.0, 1.6107, 0.9246]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 44336.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, 1.2764, 1.2901]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 44337.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [1.0, 1.9000, 1.4465]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 45337.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, -1.0235, 0.8886]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 45338.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, -0.6918, 0.6910]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 46338.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, 0.1895, 0.2441]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 47338.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, 0.2985, -0.0971]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 48338.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [1.0, 0.5973, -1.4976]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 49338.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, -0.8508, 0.9875]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 49339.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, 0.9363, 1.1883]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 50339.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, 1.1607, 1.1676]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 51339.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, 0.1256, -0.2538]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 52339.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [1.0, -0.1192, 1.9564]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 53339.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [1.0, 1.2879, -0.4973]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 53340.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, 0.6887, 0.2296]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 53341.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [1.0, -0.3659, 1.6285]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 54341.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, -0.5064, 0.0066]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 54342.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, -0.8465, 0.3984]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 55342.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [1.0, 0.3581, -1.7776]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 56342.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [1.0, -1.2725, -0.7054]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 56343.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, -0.9770, 0.9618]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 56344.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, 0.2882, 0.2223]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 57344.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [1.0, 1.7835, 1.0766]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 58344.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, -0.6408, 0.4749]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 58345.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [1.0, 0.4290, -1.5386]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 59345.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, 0.1466, 0.2990]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 59346.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, -0.7816, 0.8723]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 60346.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, -1.3131, 1.4918]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 61346.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, -1.2511, 1.9822]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 62346.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, 0.4942, -0.1106]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 63346.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [1.0, -1.8958, 1.4149]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 64346.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, 1.1724, 1.1086]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 64347.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, 1.3824, 1.5049]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 65347.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, -1.4134, 1.7210]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 66347.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, 1.0505, 0.7358]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 67347.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [1.0, 1.2977, -0.1881]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 68347.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [1.0, 0.8153, -1.5193]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 68348.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, -1.0026, 0.9514]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 68349.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, -0.1117, 0.4184]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 69349.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, -0.6507, 0.0961]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 70349.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, 0.2143, 0.3769]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 71349.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, -0.8693, 1.0969]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 72349.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [1.0, -1.9380, -1.1886]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 73349.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [1.0, -0.7071, -1.9068]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 73350.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [1.0, -1.4275, -0.0093]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 73351.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [1.0, 0.9222, -1.2074]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 73352.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [1.0, -0.6965, -1.3730]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 73353.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [1.0, -1.4892, 0.3230]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 73354.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, -0.3731, -0.2925]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 73355.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, 0.5018, 0.7089]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 74355.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, 1.4398, 1.6689]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 75355.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, -1.5346, 1.9105]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 76355.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, 0.0966, -0.2602]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 77355.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, 1.2057, 1.1484]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 78355.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, 0.8861, 1.0546]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 79355.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, 1.0004, 1.5505]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 80355.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, 0.4513, -0.1634]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 81355.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, -1.0785, 0.7372]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 82355.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [1.0, -1.6364, 0.6673]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 83355.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [1.0, -1.2233, -0.3661]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 83356.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, 0.4029, -0.3405]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 83357.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, 0.0171, 0.4330]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 84357.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [1.0, 0.6037, -1.6639]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 85357.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, 1.1785, 1.9927]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 85358.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, 1.5447, 1.8908]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 86358.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [1.0, 1.1263, -0.5377]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 87358.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [1.0, -0.2787, -1.9016]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 87359.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [1.0, -0.0778, 1.8708]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 87360.00, Rho = 1.000
