(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, -0.2175, 0.3041]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5005.00, Rho = 1.000
(iter 291) [0.0, 0.7916, 0.6756] = 456.0174, sampling [0.0, 0.9718, 1.1100]. Recommendation = [0.0, 0.4217, 0.1718], Current Cost = 19283.00, Rho = 1.000
(iter 291) [0.0, 0.7916, 0.6756] = 456.0174, sampling [1.0, 0.7672, 1.8504]. Recommendation = [0.0, 0.4217, 0.1718], Current Cost = 20283.00, Rho = 1.000
(iter 291) [0.0, 0.7916, 0.6756] = 456.0174, sampling [1.0, 0.4407, 1.8463]. Recommendation = [0.0, 0.4217, 0.1718], Current Cost = 20284.00, Rho = 1.000
(iter 291) [0.0, 0.7916, 0.6756] = 456.0174, sampling [1.0, 1.3166, 0.8392]. Recommendation = [0.0, 0.4217, 0.1718], Current Cost = 20285.00, Rho = 1.000
(iter 291) [0.0, 0.7916, 0.6756] = 456.0174, sampling [1.0, 1.9447, 1.8375]. Recommendation = [0.0, 0.4217, 0.1718], Current Cost = 20286.00, Rho = 1.000
(iter 291) [0.0, 0.7916, 0.6756] = 456.0174, sampling [1.0, 0.3084, 1.7888]. Recommendation = [0.0, 0.4217, 0.1718], Current Cost = 20287.00, Rho = 1.000
(iter 291) [0.0, 0.7916, 0.6756] = 456.0174, sampling [0.0, 0.6774, 0.9531]. Recommendation = [0.0, 0.4217, 0.1718], Current Cost = 20288.00, Rho = 1.000
(iter 291) [0.0, 0.7916, 0.6756] = 456.0174, sampling [1.0, 1.5466, 0.4162]. Recommendation = [0.0, 0.4217, 0.1718], Current Cost = 21288.00, Rho = 1.000
(iter 291) [0.0, 0.7916, 0.6756] = 456.0174, sampling [0.0, -0.3218, -0.1932]. Recommendation = [0.0, 0.4217, 0.1718], Current Cost = 21289.00, Rho = 1.000
(iter 291) [0.0, 0.7916, 0.6756] = 456.0174, sampling [0.0, 1.2377, 1.5760]. Recommendation = [0.0, 0.4217, 0.1718], Current Cost = 22289.00, Rho = 1.000
(iter 311) [0.0, 1.2377, 1.5760] = 456.0485, sampling [1.0, 1.6117, 1.6639]. Recommendation = [0.0, 0.4217, 0.1718], Current Cost = 23289.00, Rho = 1.000
(iter 311) [0.0, 1.2377, 1.5760] = 456.0485, sampling [1.0, 1.9539, 1.3765]. Recommendation = [0.0, 0.4217, 0.1718], Current Cost = 23290.00, Rho = 1.000
(iter 311) [0.0, 1.2377, 1.5760] = 456.0485, sampling [1.0, 1.6723, 0.9967]. Recommendation = [0.0, 0.4217, 0.1718], Current Cost = 23291.00, Rho = 1.000
(iter 311) [0.0, 1.2377, 1.5760] = 456.0485, sampling [1.0, 0.7957, 1.8785]. Recommendation = [0.0, 0.4217, 0.1718], Current Cost = 23292.00, Rho = 1.000
(iter 311) [0.0, 1.2377, 1.5760] = 456.0485, sampling [1.0, 1.6876, 0.7171]. Recommendation = [0.0, 0.4217, 0.1718], Current Cost = 23293.00, Rho = 1.000
(iter 311) [0.0, 1.2377, 1.5760] = 456.0485, sampling [0.0, 0.9559, 1.3759]. Recommendation = [0.0, 0.4217, 0.1718], Current Cost = 23294.00, Rho = 1.000
(iter 311) [0.0, 1.2377, 1.5760] = 456.0485, sampling [0.0, 1.0558, 0.8746]. Recommendation = [0.0, 0.4217, 0.1718], Current Cost = 24294.00, Rho = 1.000
(iter 311) [0.0, 1.2377, 1.5760] = 456.0485, sampling [0.0, 1.2711, 1.3074]. Recommendation = [0.0, 0.4217, 0.1718], Current Cost = 25294.00, Rho = 1.000
(iter 311) [0.0, 1.2377, 1.5760] = 456.0485, sampling [0.0, -1.0816, 1.4945]. Recommendation = [0.0, 0.4217, 0.1718], Current Cost = 26294.00, Rho = 1.000
(iter 311) [0.0, 1.2377, 1.5760] = 456.0485, sampling [1.0, -1.4254, 1.7486]. Recommendation = [0.0, 0.4217, 0.1718], Current Cost = 27294.00, Rho = 1.000
(iter 311) [0.0, 1.2377, 1.5760] = 456.0485, sampling [0.0, -1.0374, 1.2178]. Recommendation = [0.0, 0.4217, 0.1718], Current Cost = 27295.00, Rho = 1.000
(iter 311) [0.0, 1.2377, 1.5760] = 456.0485, sampling [0.0, 0.1991, -0.2767]. Recommendation = [0.0, 0.4217, 0.1718], Current Cost = 28295.00, Rho = 1.000
(iter 311) [0.0, 1.2377, 1.5760] = 456.0485, sampling [0.0, 1.2215, 1.9118]. Recommendation = [0.0, 0.4217, 0.1718], Current Cost = 29295.00, Rho = 1.000
(iter 311) [0.0, 1.2377, 1.5760] = 456.0485, sampling [1.0, 1.7476, 1.9529]. Recommendation = [0.0, 0.4217, 0.1718], Current Cost = 30295.00, Rho = 1.000
(iter 311) [0.0, 1.2377, 1.5760] = 456.0485, sampling [0.0, 0.5069, 0.7201]. Recommendation = [0.0, 0.4217, 0.1718], Current Cost = 30296.00, Rho = 1.000
(iter 311) [0.0, 1.2377, 1.5760] = 456.0485, sampling [0.0, -1.3781, 1.9967]. Recommendation = [0.0, 0.4217, 0.1718], Current Cost = 31296.00, Rho = 1.000
(iter 311) [0.0, 1.2377, 1.5760] = 456.0485, sampling [1.0, -1.7076, 1.5304]. Recommendation = [0.0, 0.4217, 0.1718], Current Cost = 32296.00, Rho = 1.000
(iter 311) [0.0, 1.2377, 1.5760] = 456.0485, sampling [1.0, -1.8116, 1.7421]. Recommendation = [0.0, 0.4217, 0.1718], Current Cost = 32297.00, Rho = 1.000
(iter 311) [0.0, 1.2377, 1.5760] = 456.0485, sampling [1.0, -0.3814, 1.8697]. Recommendation = [0.0, 0.4217, 0.1718], Current Cost = 32298.00, Rho = 1.000
(iter 311) [0.0, 1.2377, 1.5760] = 456.0485, sampling [1.0, 0.0980, 1.9895]. Recommendation = [0.0, 0.4217, 0.1718], Current Cost = 32299.00, Rho = 1.000
(iter 311) [0.0, 1.2377, 1.5760] = 456.0485, sampling [1.0, -1.9255, 1.1437]. Recommendation = [0.0, 0.4217, 0.1718], Current Cost = 32300.00, Rho = 1.000
(iter 311) [0.0, 1.2377, 1.5760] = 456.0485, sampling [0.0, -1.4254, 1.7486]. Recommendation = [0.0, 0.4217, 0.1718], Current Cost = 32301.00, Rho = 1.000
(iter 311) [0.0, 1.2377, 1.5760] = 456.0485, sampling [1.0, -1.8481, 1.5000]. Recommendation = [0.0, 0.4217, 0.1718], Current Cost = 33301.00, Rho = 1.000
(iter 311) [0.0, 1.2377, 1.5760] = 456.0485, sampling [0.0, -0.5398, 0.4785]. Recommendation = [0.0, 0.4217, 0.1718], Current Cost = 33302.00, Rho = 1.000
(iter 311) [0.0, 1.2377, 1.5760] = 456.0485, sampling [0.0, -0.2175, 0.3041]. Recommendation = [0.0, 0.4217, 0.1718], Current Cost = 34302.00, Rho = 1.000
(iter 311) [0.0, 1.2377, 1.5760] = 456.0485, sampling [0.0, -0.6618, 0.0015]. Recommendation = [0.0, 0.4217, 0.1718], Current Cost = 35302.00, Rho = 1.000
(iter 311) [0.0, 1.2377, 1.5760] = 456.0485, sampling [0.0, -0.8628, 1.6945]. Recommendation = [0.0, 0.4217, 0.1718], Current Cost = 36302.00, Rho = 1.000
(iter 311) [0.0, 1.2377, 1.5760] = 456.0485, sampling [0.0, 1.0476, 0.4713]. Recommendation = [0.0, 0.4217, 0.1718], Current Cost = 37302.00, Rho = 1.000
(iter 311) [0.0, 1.2377, 1.5760] = 456.0485, sampling [0.0, 1.3846, 1.7585]. Recommendation = [0.0, 0.4217, 0.1718], Current Cost = 38302.00, Rho = 1.000
(iter 311) [0.0, 1.2377, 1.5760] = 456.0485, sampling [0.0, -1.4026, 1.4182]. Recommendation = [0.0, 1.2631, 1.6699], Current Cost = 39302.00, Rho = 1.000
(iter 311) [0.0, 1.2377, 1.5760] = 456.0485, sampling [0.0, 0.4217, 0.1718]. Recommendation = [0.0, 1.2631, 1.6699], Current Cost = 40302.00, Rho = 1.000
(iter 311) [0.0, 1.2377, 1.5760] = 456.0485, sampling [0.0, -0.6044, 0.8295]. Recommendation = [0.0, 1.2631, 1.6699], Current Cost = 41302.00, Rho = 1.000
(iter 311) [0.0, 1.2377, 1.5760] = 456.0485, sampling [0.0, 1.1195, 1.1683]. Recommendation = [0.0, 1.2631, 1.6699], Current Cost = 42302.00, Rho = 1.000
(iter 311) [0.0, 1.2377, 1.5760] = 456.0485, sampling [0.0, 0.5442, -0.0350]. Recommendation = [0.0, 1.2631, 1.6699], Current Cost = 43302.00, Rho = 1.000
(iter 311) [0.0, 1.2377, 1.5760] = 456.0485, sampling [0.0, -0.8095, 1.2070]. Recommendation = [0.0, 1.2631, 1.6699], Current Cost = 44302.00, Rho = 1.000
(iter 311) [0.0, 1.2377, 1.5760] = 456.0485, sampling [0.0, 0.0440, 0.3136]. Recommendation = [0.0, 1.2631, 1.6699], Current Cost = 45302.00, Rho = 1.000
(iter 311) [0.0, 1.2377, 1.5760] = 456.0485, sampling [0.0, -0.8689, 0.3421]. Recommendation = [0.0, 1.2631, 1.6699], Current Cost = 46302.00, Rho = 1.000
(iter 311) [0.0, 1.2377, 1.5760] = 456.0485, sampling [0.0, 1.0845, 1.5441]. Recommendation = [0.0, 1.2631, 1.6699], Current Cost = 47302.00, Rho = 1.000
(iter 311) [0.0, 1.2377, 1.5760] = 456.0485, sampling [0.0, -1.1489, 1.0332]. Recommendation = [0.0, 1.2631, 1.6699], Current Cost = 48302.00, Rho = 1.000
(iter 311) [0.0, 1.2377, 1.5760] = 456.0485, sampling [0.0, 0.5641, 1.1969]. Recommendation = [0.0, 1.2631, 1.6699], Current Cost = 49302.00, Rho = 1.000
(iter 311) [0.0, 1.2377, 1.5760] = 456.0485, sampling [0.0, 1.2055, 1.0063]. Recommendation = [0.0, 1.2631, 1.6699], Current Cost = 50302.00, Rho = 1.000
(iter 311) [0.0, 1.2377, 1.5760] = 456.0485, sampling [0.0, -0.2003, -0.0574]. Recommendation = [0.0, 1.2631, 1.6699], Current Cost = 51302.00, Rho = 1.000
(iter 311) [0.0, 1.2377, 1.5760] = 456.0485, sampling [0.0, 1.4029, 1.5192]. Recommendation = [0.0, 1.2631, 1.6699], Current Cost = 52302.00, Rho = 1.000
(iter 311) [0.0, 1.2377, 1.5760] = 456.0485, sampling [0.0, 0.8791, 0.7366]. Recommendation = [0.0, 1.2631, 1.6699], Current Cost = 53302.00, Rho = 1.000
(iter 355) [0.0, 0.8791, 0.7366] = 456.1545, sampling [0.0, -0.2455, -0.4696]. Recommendation = [0.0, 1.2631, 1.6699], Current Cost = 54302.00, Rho = 1.000
(iter 355) [0.0, 0.8791, 0.7366] = 456.1545, sampling [0.0, 1.1268, 1.3474]. Recommendation = [0.0, 1.2631, 1.6699], Current Cost = 55302.00, Rho = 1.000
(iter 355) [0.0, 0.8791, 0.7366] = 456.1545, sampling [0.0, 0.5374, 0.2746]. Recommendation = [0.0, 1.2631, 1.6699], Current Cost = 56302.00, Rho = 1.000
(iter 355) [0.0, 0.8791, 0.7366] = 456.1545, sampling [0.0, 1.6039, 1.8856]. Recommendation = [0.0, 1.2631, 1.6699], Current Cost = 57302.00, Rho = 1.000
(iter 355) [0.0, 0.8791, 0.7366] = 456.1545, sampling [0.0, 0.7130, 0.5653]. Recommendation = [0.0, 0.8791, 0.7366], Current Cost = 58302.00, Rho = 1.000
(iter 355) [0.0, 0.8791, 0.7366] = 456.1545, sampling [0.0, 0.3660, 0.5510]. Recommendation = [0.0, 0.8791, 0.7366], Current Cost = 59302.00, Rho = 1.000
(iter 355) [0.0, 0.8791, 0.7366] = 456.1545, sampling [0.0, 0.2224, 0.2675]. Recommendation = [0.0, 0.8791, 0.7366], Current Cost = 60302.00, Rho = 1.000
(iter 355) [0.0, 0.8791, 0.7366] = 456.1545, sampling [0.0, -0.5057, -0.2233]. Recommendation = [0.0, 0.8791, 0.7366], Current Cost = 61302.00, Rho = 1.000
(iter 355) [0.0, 0.8791, 0.7366] = 456.1545, sampling [1.0, 1.5962, -0.4124]. Recommendation = [0.0, 0.8791, 0.7366], Current Cost = 62302.00, Rho = 1.000
(iter 355) [0.0, 0.8791, 0.7366] = 456.1545, sampling [0.0, 1.1801, 1.6818]. Recommendation = [0.0, 0.8791, 0.7366], Current Cost = 62303.00, Rho = 1.000
(iter 355) [0.0, 0.8791, 0.7366] = 456.1545, sampling [0.0, -0.3706, 0.0614]. Recommendation = [0.0, 0.8791, 0.7366], Current Cost = 63303.00, Rho = 1.000
(iter 355) [0.0, 0.8791, 0.7366] = 456.1545, sampling [1.0, 1.4153, 0.3643]. Recommendation = [0.0, 0.8791, 0.7366], Current Cost = 64303.00, Rho = 1.000
(iter 355) [0.0, 0.8791, 0.7366] = 456.1545, sampling [0.0, -1.1418, 1.4026]. Recommendation = [0.0, 0.8791, 0.7366], Current Cost = 64304.00, Rho = 1.000
(iter 355) [0.0, 0.8791, 0.7366] = 456.1545, sampling [0.0, -0.0961, 0.4102]. Recommendation = [0.0, 0.8791, 0.7366], Current Cost = 65304.00, Rho = 1.000
(iter 355) [0.0, 0.8791, 0.7366] = 456.1545, sampling [0.0, -0.0223, 0.1354]. Recommendation = [0.0, 0.8791, 0.7366], Current Cost = 66304.00, Rho = 1.000
(iter 355) [0.0, 0.8791, 0.7366] = 456.1545, sampling [0.0, 0.1617, -0.5001]. Recommendation = [0.0, 0.8791, 0.7366], Current Cost = 67304.00, Rho = 1.000
(iter 355) [0.0, 0.8791, 0.7366] = 456.1545, sampling [1.0, -0.0142, -0.9747]. Recommendation = [0.0, 0.8791, 0.7366], Current Cost = 68304.00, Rho = 1.000
(iter 355) [0.0, 0.8791, 0.7366] = 456.1545, sampling [1.0, 0.1748, -1.3904]. Recommendation = [0.0, 0.8791, 0.7366], Current Cost = 68305.00, Rho = 1.000
(iter 355) [0.0, 0.8791, 0.7366] = 456.1545, sampling [0.0, 0.3198, -0.2718]. Recommendation = [0.0, 0.8791, 0.7366], Current Cost = 68306.00, Rho = 1.000
(iter 355) [0.0, 0.8791, 0.7366] = 456.1545, sampling [0.0, -0.8775, 1.0765]. Recommendation = [0.0, 0.8791, 0.7366], Current Cost = 69306.00, Rho = 1.000
(iter 355) [0.0, 0.8791, 0.7366] = 456.1545, sampling [1.0, -0.1050, -1.0513]. Recommendation = [0.0, 0.8791, 0.7366], Current Cost = 70306.00, Rho = 1.000
(iter 355) [0.0, 0.8791, 0.7366] = 456.1545, sampling [0.0, -1.5341, 1.9025]. Recommendation = [0.0, 0.8791, 0.7366], Current Cost = 70307.00, Rho = 1.000
(iter 355) [0.0, 0.8791, 0.7366] = 456.1545, sampling [0.0, 1.0978, 0.7602]. Recommendation = [0.0, 0.8791, 0.7366], Current Cost = 71307.00, Rho = 1.000
(iter 355) [0.0, 0.8791, 0.7366] = 456.1545, sampling [0.0, 0.2982, 0.8560]. Recommendation = [0.0, 0.8791, 0.7366], Current Cost = 72307.00, Rho = 1.000
(iter 355) [0.0, 0.8791, 0.7366] = 456.1545, sampling [0.0, 0.7957, 1.8785]. Recommendation = [0.0, 0.8791, 0.7366], Current Cost = 73307.00, Rho = 1.000
(iter 355) [0.0, 0.8791, 0.7366] = 456.1545, sampling [0.0, 0.7781, 1.0695]. Recommendation = [0.0, 0.8791, 0.7366], Current Cost = 74307.00, Rho = 1.000
(iter 355) [0.0, 0.8791, 0.7366] = 456.1545, sampling [0.0, 0.1288, -0.2470]. Recommendation = [0.0, 0.8791, 0.7366], Current Cost = 75307.00, Rho = 1.000
(iter 355) [0.0, 0.8791, 0.7366] = 456.1545, sampling [0.0, 1.2809, 1.4159]. Recommendation = [0.0, 0.8791, 0.7366], Current Cost = 76307.00, Rho = 1.000
(iter 355) [0.0, 0.8791, 0.7366] = 456.1545, sampling [0.0, -0.4648, 0.6148]. Recommendation = [0.0, 0.8791, 0.7366], Current Cost = 77307.00, Rho = 1.000
(iter 355) [0.0, 0.8791, 0.7366] = 456.1545, sampling [0.0, 0.2094, 0.1493]. Recommendation = [0.0, 0.8791, 0.7366], Current Cost = 78307.00, Rho = 1.000
(iter 355) [0.0, 0.8791, 0.7366] = 456.1545, sampling [0.0, 0.8601, -0.0043]. Recommendation = [0.0, 0.8791, 0.7366], Current Cost = 79307.00, Rho = 1.000
(iter 355) [0.0, 0.8791, 0.7366] = 456.1545, sampling [0.0, -0.9731, 0.5018]. Recommendation = [0.0, 0.8791, 0.7366], Current Cost = 80307.00, Rho = 1.000
(iter 355) [0.0, 0.8791, 0.7366] = 456.1545, sampling [0.0, -1.1844, 1.1285]. Recommendation = [0.0, 0.8791, 0.7366], Current Cost = 81307.00, Rho = 1.000
(iter 355) [0.0, 0.8791, 0.7366] = 456.1545, sampling [0.0, 0.9037, 1.2293]. Recommendation = [0.0, 0.8791, 0.7366], Current Cost = 82307.00, Rho = 1.000
(iter 355) [0.0, 0.8791, 0.7366] = 456.1545, sampling [0.0, -0.8919, 0.0199]. Recommendation = [0.0, 0.8791, 0.7366], Current Cost = 83307.00, Rho = 1.000
(iter 355) [0.0, 0.8791, 0.7366] = 456.1545, sampling [0.0, -0.7524, 0.3944]. Recommendation = [0.0, 0.8791, 0.7366], Current Cost = 84307.00, Rho = 1.000
(iter 355) [0.0, 0.8791, 0.7366] = 456.1545, sampling [0.0, 0.4521, 0.1043]. Recommendation = [0.0, 0.8791, 0.7366], Current Cost = 85307.00, Rho = 1.000
(iter 355) [0.0, 0.8791, 0.7366] = 456.1545, sampling [0.0, 1.2631, 1.6699]. Recommendation = [0.0, 0.8791, 0.7366], Current Cost = 86307.00, Rho = 1.000
(iter 355) [0.0, 0.8791, 0.7366] = 456.1545, sampling [0.0, -0.5528, -0.0121]. Recommendation = [0.0, 0.8791, 0.7366], Current Cost = 87307.00, Rho = 1.000
(iter 355) [0.0, 0.8791, 0.7366] = 456.1545, sampling [0.0, -0.3938, -0.3537]. Recommendation = [0.0, 0.8791, 0.7366], Current Cost = 88307.00, Rho = 1.000
(iter 355) [0.0, 0.8791, 0.7366] = 456.1545, sampling [0.0, -0.9423, 1.2881]. Recommendation = [0.0, 0.8791, 0.7366], Current Cost = 89307.00, Rho = 1.000
(iter 355) [0.0, 0.8791, 0.7366] = 456.1545, sampling [0.0, 1.1389, 1.2644]. Recommendation = [0.0, 0.8791, 0.7366], Current Cost = 90307.00, Rho = 1.000
(iter 397) [0.0, 1.1389, 1.2644] = 456.1739, sampling [0.0, -0.2837, 0.7892]. Recommendation = [0.0, 1.1389, 1.2644], Current Cost = 91307.00, Rho = 1.000
(iter 397) [0.0, 1.1389, 1.2644] = 456.1739, sampling [0.0, 1.3657, 1.2420]. Recommendation = [0.0, 1.1389, 1.2644], Current Cost = 92307.00, Rho = 1.000
(iter 397) [0.0, 1.1389, 1.2644] = 456.1739, sampling [0.0, -0.0042, 0.5350]. Recommendation = [0.0, 1.1389, 1.2644], Current Cost = 93307.00, Rho = 1.000
(iter 397) [0.0, 1.1389, 1.2644] = 456.1739, sampling [0.0, -0.0258, 0.2407]. Recommendation = [0.0, 1.1389, 1.2644], Current Cost = 94307.00, Rho = 1.000
(iter 397) [0.0, 1.1389, 1.2644] = 456.1739, sampling [1.0, -1.2151, -0.5590]. Recommendation = [0.0, 1.1389, 1.2644], Current Cost = 95307.00, Rho = 1.000
(iter 397) [0.0, 1.1389, 1.2644] = 456.1739, sampling [0.0, -0.2493, -0.1620]. Recommendation = [0.0, 1.1389, 1.2644], Current Cost = 95308.00, Rho = 1.000
(iter 397) [0.0, 1.1389, 1.2644] = 456.1739, sampling [0.0, 0.6565, -0.0530]. Recommendation = [0.0, 1.1389, 1.2644], Current Cost = 96308.00, Rho = 1.000
(iter 397) [0.0, 1.1389, 1.2644] = 456.1739, sampling [0.0, -0.6964, 0.9852]. Recommendation = [0.0, 1.1389, 1.2644], Current Cost = 97308.00, Rho = 1.000
(iter 397) [0.0, 1.1389, 1.2644] = 456.1739, sampling [0.0, -1.4551, 1.5576]. Recommendation = [0.0, 1.1389, 1.2644], Current Cost = 98308.00, Rho = 1.000
(iter 397) [0.0, 1.1389, 1.2644] = 456.1739, sampling [0.0, 0.6305, 0.8634]. Recommendation = [0.0, 1.1389, 1.2644], Current Cost = 99308.00, Rho = 1.000
