(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.5710, 0.1052]. Recommendation = [0.0, 0.0231, 0.0060], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.9388, -0.6155]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5297.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -1.2490, -0.4075]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5298.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.9523, -0.8573]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5299.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.5485, 1.9940]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5300.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.0359, 1.1988]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5301.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.8159, -1.9232]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5302.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.7997, -1.0295]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5303.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.4217, 0.6973]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5304.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.0760, -0.4871]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5305.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.7904, -1.2396]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5306.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.5949, -1.8991]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5307.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.2421, 1.8366]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5308.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -1.4488, 0.9627]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5309.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.3245, 1.9500]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5310.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -1.9260, 0.3225]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5311.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.6348, 1.8595]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5312.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -1.4462, 0.9262]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5313.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.0845, 1.1815]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5314.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.1053, -1.8119]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5315.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -1.0809, -0.7054]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5316.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.5643, 0.4104]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5317.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.7460, -1.6131]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5318.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.4194, 1.7404]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5319.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.0926, 1.8774]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5320.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.1584, -0.5924]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5321.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.3827, -0.1656]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5322.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.7120, -1.3419]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5323.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.8922, -0.8298]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5324.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.2938, -1.8878]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5325.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -1.8497, 1.7753]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5326.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.0302, -1.7582]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5327.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -1.6335, 0.7236]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5328.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.1011, -1.5778]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5329.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.4379, -1.1830]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5330.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.1313, -1.5213]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5331.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -1.4310, -0.0792]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5332.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -1.0172, -0.9461]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5333.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -1.2139, -0.5504]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5334.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.3564, -1.8650]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5335.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.7390, -1.6035]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5336.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.0064, -1.2116]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5337.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.3555, -1.7296]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5338.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.1772, -0.8015]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5339.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.0482, 1.8465]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5340.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -1.3444, -0.2181]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5341.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.2455, 0.4407]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5342.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.7765, -1.2685]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5343.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -1.9341, 1.4504]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5344.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.3093, -1.6411]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5345.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.5034, -1.7758]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5346.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.7185, -1.9901]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5347.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -1.0972, -1.2428]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5348.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -1.7072, 0.8817]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5349.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.1955, -0.4634]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5350.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.7488, 0.8022]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5351.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.6101, 0.1121]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5352.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -1.2809, -1.9776]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5353.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -1.8343, 1.2924]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5354.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.5109, 1.9665]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5355.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.7208, -1.1399]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5356.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.4141, -0.0696]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5357.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.6211, -1.3292]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5358.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.9683, 0.9751]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5359.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -1.4899, -0.2776]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5360.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.2320, -1.8518]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5361.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -1.6007, 0.2258]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5362.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -1.2577, -0.9033]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5363.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.8506, -1.2499]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5364.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.7601, -1.8175]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5365.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -1.1513, -0.6958]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5366.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -1.0388, -1.5058]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5367.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -1.7616, 0.7120]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5368.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.9032, -1.6193]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5369.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.2157, -0.6639]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5370.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.9726, -1.3122]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5371.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -1.2990, -0.5916]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5372.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.4466, -0.3883]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5373.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.6467, 0.3682]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5374.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.8366, -1.6605]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5375.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -1.7291, -0.1545]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5376.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.3108, -1.1164]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5377.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.5237, -0.0841]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5378.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.4574, -1.8005]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5379.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.3954, 1.9815]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5380.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -1.8870, 0.7922]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5381.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -1.5403, -0.5307]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5382.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.3362, -0.8341]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5383.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -1.8596, 1.1003]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5384.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.9066, 0.1580]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5385.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.0204, -1.9082]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5386.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -1.3537, -0.7166]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5387.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.4390, -0.6018]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5388.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -1.4205, -0.1802]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5389.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -1.2691, -1.0504]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5390.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.2277, -1.2841]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5391.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -1.6833, 0.7432]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5392.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -1.9184, -1.7834]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5393.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -1.8221, 1.3846]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5394.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.8079, -1.0400]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5395.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.9558, -1.7021]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5396.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -1.9999, 0.9963]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5397.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -1.7477, 0.8646]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5398.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -1.1345, -1.6723]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5399.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.1282, -1.5007]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5400.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.8462, -1.8285]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5401.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -1.9770, 0.5656]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5402.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.5855, 0.0459]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5403.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.6819, 0.1798]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5404.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -1.5553, -0.7463]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5405.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -1.7808, 0.1863]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5406.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.4888, -0.9386]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5407.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -1.7417, -0.3961]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5408.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -1.3328, -1.1933]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5409.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.0150, -1.2631]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5410.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.7990, 0.7852]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5411.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.7894, -0.0594]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5412.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.0637, -0.9841]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5413.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -1.1225, -1.4827]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5414.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -1.9900, 0.0502]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5415.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.4494, -0.7642]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5416.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.4619, -1.3854]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5417.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.6065, -0.5238]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5418.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -1.4096, -0.0891]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5419.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.9317, 0.8483]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5420.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [0.0, 0.4861, 0.2376]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5421.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [1.0, 1.7685, -0.2828]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6421.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [1.0, 1.6198, 0.3581]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6422.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [1.0, 1.6533, 0.0327]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6423.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [1.0, -1.8730, 0.4751]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6424.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [1.0, 1.8014, -1.2078]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6425.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [1.0, -1.3972, -1.5318]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6426.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [1.0, -1.8037, -0.8234]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6427.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [1.0, -1.2730, -1.1479]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6428.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [1.0, -1.3676, -1.3035]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6429.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [1.0, -1.5353, -1.0562]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6430.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [1.0, -1.6736, -0.2694]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6431.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [1.0, 1.5070, -0.6859]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6432.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [1.0, 0.9385, -1.6388]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6433.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [1.0, 1.3296, -1.4652]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6434.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [1.0, -1.2372, -1.7077]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6435.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [1.0, 1.9036, 0.7806]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6436.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [1.0, 1.6342, -0.7576]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6437.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [1.0, 1.9128, -0.1948]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6438.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [1.0, 1.6599, 0.1398]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6439.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [1.0, 1.5960, -1.0112]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6440.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [1.0, 1.4640, -0.8737]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6441.00, Rho = 1.000
