(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, -0.0395, 0.5807]. Recommendation = [0.0, -0.0395, 0.5807], Current Cost = 5005.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, 0.3027, 1.8363]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 52250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, 1.1454, -1.9899]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 53250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, 0.2356, 1.1326]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 54250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, 0.3631, -0.0216]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 55250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, 0.0309, 1.7899]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 56250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, -0.7822, -1.8228]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 57250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, 0.5147, 1.2785]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 58250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, -1.2311, -1.0841]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 59250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, 0.5588, 1.4611]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 60250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, -0.9574, 1.5764]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 61250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, -1.7937, -0.6920]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 62250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, -1.7395, -0.9227]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 63250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, -1.0212, 1.0932]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 64250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, 1.0671, 0.8938]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 65250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, 1.2785, -0.9393]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 66250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, -1.9855, -1.5436]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 67250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, 0.1861, -1.7264]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 68250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, -1.9368, 1.9651]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 69250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, 0.1171, 1.2017]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 70250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, -0.1862, -1.3261]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 71250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, 0.9230, -0.2384]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 72250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, -0.7374, 0.7914]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 73250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, -0.1622, -1.1792]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 74250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, 1.8083, -1.7602]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 75250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, 0.3356, 1.4915]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 76250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, -0.9721, 0.1647]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 77250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, -0.4725, 0.0491]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 78250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, 1.6518, -0.6479]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 79250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, 1.5429, -0.5587]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 80250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, 0.0999, -1.2031]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 81250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, 1.4146, 0.6902]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 82250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, 0.3502, -1.9815]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 83250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, 0.9729, -0.9947]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 84250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, 1.3071, -0.1008]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 85250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, 1.1749, -0.7126]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 86250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, -0.3554, 0.5109]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 87250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, -1.4335, -0.1842]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 88250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, -0.9814, -1.8333]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 89250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, 1.4072, 0.6233]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 90250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, 0.7569, 1.7688]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 91250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, 1.1018, -0.2719]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 92250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, -1.7206, 0.6846]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 93250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, -1.4532, 0.2665]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 94250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, -1.5725, -0.4214]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 95250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, -1.5509, -1.1165]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 96250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, -0.9063, 0.5303]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 97250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, -0.0983, 0.7571]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 98250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, -1.2122, 0.1537]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 99250.00, Rho = 1.000
