(iter 10) [0.0, -0.1019, -0.3454] = 442.4265, sampling [1.0, 0.3648, 0.6294]. Recommendation = [0.0, 0.4838, 0.1623], Current Cost = 5005.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, -0.3297, 0.9641]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 78224.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, 0.8712, 1.7721]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 79224.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [1.0, 1.8929, -0.7517]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 80224.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, 0.3994, -0.6693]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 80225.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, -0.8807, -0.2511]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 81225.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, -1.2130, 0.3640]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 82225.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, 0.8884, -0.2578]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 83225.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [1.0, 1.9091, 0.2169]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 84225.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [1.0, -1.8348, 0.7045]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 84226.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [1.0, -1.7188, -0.8334]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 84227.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, 0.4502, 1.3505]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 84228.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, -0.7734, -0.4745]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 85228.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, -1.5795, 1.5156]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 86228.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [1.0, 1.4603, -1.3397]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 87228.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, 0.0217, -0.8319]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 87229.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, 0.6936, -0.6359]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 88229.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, 0.1556, -1.2785]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 89229.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, -0.6315, 1.6016]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 90229.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, -0.3665, -1.0349]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 91229.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, 0.6406, 1.5869]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 92229.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [1.0, -1.5592, -1.3116]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 93229.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [1.0, -1.9484, -0.8627]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 93230.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, -0.4750, 1.3033]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 93231.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, 1.7882, 1.9686]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 94231.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [1.0, 1.5721, -1.4857]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 95231.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, 1.6286, 1.4541]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 95232.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, 1.2120, 0.2662]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 96232.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, 0.5803, -0.9756]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 97232.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, -0.3080, 1.0066]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 98232.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, 0.1611, 1.1554]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 99232.00, Rho = 1.000
