(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, -0.2029, 0.9963]. Recommendation = [0.0, -0.4426, 0.3234], Current Cost = 5005.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, -1.2692, 1.3471]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 52250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, 0.0979, 1.0957]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 53250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, -1.0881, -0.2817]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 54250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, 1.9251, -1.6752]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 55250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, 1.2376, -0.7473]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 56250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, -1.6534, -1.1129]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 57250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, -1.1989, 1.2492]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 58250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, -0.5317, -1.4649]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 59250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, -1.3321, 1.9729]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 60250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, 0.6801, 1.2106]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 61250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, -1.1226, 1.5763]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 62250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, 0.2263, -0.5952]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 63250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, -1.2128, 0.0722]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 64250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, 0.6242, 1.5514]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 65250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, -1.2837, -0.6439]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 66250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, 0.0954, -0.1357]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 67250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, -1.8475, -1.8207]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 68250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, -0.5568, -0.2069]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 69250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, 1.9145, 1.7979]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 70250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, 1.7439, 1.8427]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 71250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, 0.2146, -0.0113]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 72250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, 0.4928, -1.1436]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 73250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, -0.9521, -1.9414]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 74250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, -1.3084, 0.2114]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 75250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, -0.9300, 0.4122]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 76250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, 0.0022, 1.2273]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 77250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, 0.9499, -1.8465]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 78250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, -1.3464, -1.8959]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 79250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, -1.9681, 0.4951]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 80250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, 0.4118, 1.4085]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 81250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, 1.0511, -1.3065]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 82250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, -0.9938, -1.4036]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 83250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, 1.9443, 0.0491]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 84250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, -0.0217, 1.8222]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 85250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, -1.4085, -0.5622]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 86250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, -0.4640, 1.3915]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 87250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, -0.6197, 0.9912]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 88250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, -0.4124, -0.4962]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 89250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, 0.4167, -1.4757]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 90250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, 1.9858, -0.6981]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 91250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, -0.7594, -0.0267]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 92250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, 0.5134, 0.0337]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 93250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, 1.4182, 0.7775]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 94250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, -0.8025, 0.6662]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 95250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, 1.8190, -0.1104]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 96250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, -0.4276, -0.4346]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 97250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, 0.0314, 0.0880]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 98250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, -1.5039, -1.7359]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 99250.00, Rho = 1.000
