(iter 10) [0.0, 0.1876, 0.0924] = 455.3123, sampling [1.0, 0.1495, 0.7392]. Recommendation = [0.0, -0.0050, 0.3236], Current Cost = 5005.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, -0.5152, 0.5376]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 52250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, -1.5568, -0.4395]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 53250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, 0.3127, 0.6171]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 54250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, -0.8636, -1.5758]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 55250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, -0.7956, -1.4817]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 56250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, 1.8438, 0.1086]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 57250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, -0.4637, 1.1173]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 58250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, -0.9653, 0.9875]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 59250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, 1.1710, 1.1652]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 60250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, -1.1802, -1.7164]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 61250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, -1.0926, 1.4867]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 62250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, -0.3985, -0.5161]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 63250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, -1.8899, 1.9737]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 64250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, -1.0371, 1.7343]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 65250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, -1.3304, 0.7606]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 66250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, -0.4319, -1.3212]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 67250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, -1.3540, -0.4529]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 68250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, 1.6378, 0.7874]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 69250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, -0.4738, -1.4979]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 70250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, 1.1467, 0.4211]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 71250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, 0.9474, -0.6961]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 72250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, 0.2685, 0.4699]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 73250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, 1.5702, -1.2726]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 74250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, 0.2870, 0.5026]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 75250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, -1.0702, 0.3970]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 76250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, -1.4928, 0.4073]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 77250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, 0.1276, -0.6441]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 78250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, -0.3425, 1.9358]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 79250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, 0.0965, -1.9093]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 80250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, 1.0448, 1.4246]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 81250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, 1.8271, 1.1873]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 82250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, -1.5802, 1.8672]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 83250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, -1.0119, 1.0179]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 84250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, -1.2993, 0.3695]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 85250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, 1.8617, -1.7456]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 86250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, 0.3235, -1.0961]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 87250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, 0.6683, -0.1161]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 88250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, 1.6951, 1.6072]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 89250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, -1.4572, -0.7759]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 90250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, -0.6330, 1.7589]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 91250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, 0.4265, -0.3585]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 92250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, -1.5932, -0.8637]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 93250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, 0.7404, -0.2413]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 94250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, -0.8975, 0.2436]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 95250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, -0.3716, -1.1608]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 96250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, 0.1379, -0.3027]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 97250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, 1.1002, -0.2313]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 98250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, -1.1057, 1.6895]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 99250.00, Rho = 1.000
