(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.2353, 0.8725]. Recommendation = [0.0, -0.0374, 0.6615], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.7125, 1.0641]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5297.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.3523, 0.9738]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5298.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -1.3795, 1.1393]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5299.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.8394, 1.6637]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5300.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.0051, -0.9708]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5301.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.6763, 1.5638]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5302.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.9317, 0.0062]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5303.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.2049, -0.8259]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5304.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.3078, 1.3623]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5305.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.7130, -0.4691]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5306.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.4577, -0.6191]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5307.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 1.1537, 0.1876]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5308.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -1.6216, 1.4947]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5309.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 1.0841, 1.8955]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5310.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.4406, -1.0884]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5311.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.3150, -0.7696]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5312.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.3479, -0.4147]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5313.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -1.2324, 1.0227]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5314.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -1.4902, 1.6070]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5315.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.2868, 0.9491]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5316.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.5983, 1.9388]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5317.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.4665, 1.1048]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5318.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.1032, -0.9201]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5319.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -1.3802, 0.7549]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5320.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 1.2072, 0.7123]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5321.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.6972, 1.4341]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5322.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.0075, 1.1360]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5323.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.7873, -0.3303]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5324.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.0793, -0.7193]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5325.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 1.2184, 0.4882]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5326.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.3802, 0.9078]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5327.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -1.6553, 1.9309]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5328.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.6257, -0.1092]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5329.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.5451, 1.0716]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5330.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 1.6693, 1.5773]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5331.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.1200, 0.8972]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5332.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.4273, 1.2994]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5333.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.8428, 1.8235]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5334.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.1804, 0.7949]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5335.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -1.1458, -0.0264]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5336.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.5179, 0.9355]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5337.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.5363, -0.5450]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5338.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.3641, -0.8893]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5339.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.0488, -0.8954]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5340.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 1.8178, -1.8233]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5341.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.6316, -0.3155]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5342.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.5623, 1.1609]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5343.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -1.6035, 1.7018]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5344.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -1.9678, 1.4770]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5345.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.6905, 1.4314]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5346.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.3385, 0.9100]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5347.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.7087, -0.4598]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5348.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.5757, 1.4747]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5349.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.3991, -0.8340]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5350.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.5211, -0.6882]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5351.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.9257, -0.3222]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5352.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -1.1487, 0.2779]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5353.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.0021, 0.7609]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5354.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.1457, -0.8815]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5355.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.3830, 1.0893]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5356.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -1.2553, 0.8657]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5357.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.9125, 1.9785]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5358.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.1933, -0.9651]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5359.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.5684, -0.7017]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5360.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -1.3892, 0.9286]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5361.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.9827, -0.2545]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5362.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -1.3755, 1.1798]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5363.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -1.4792, 1.1943]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5364.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.5239, 0.9564]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5365.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.2910, -0.9820]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5366.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.2338, 1.1565]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5367.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -1.3375, 0.5593]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5368.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.6172, 1.3040]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5369.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.8059, -0.2514]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5370.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 1.3235, 0.5706]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5371.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.6538, -0.3630]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5372.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.0813, 1.4018]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5373.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.0577, -1.1032]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5374.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 1.1812, 0.2815]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5375.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.7702, -0.5811]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5376.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -1.6636, 1.8020]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5377.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.9726, -0.0544]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5378.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.5778, 1.6225]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5379.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 1.4653, 1.1104]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5380.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.1191, -0.9327]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5381.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.2919, -1.0547]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5382.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.2716, 1.3410]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5383.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.4014, 0.9783]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5384.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 1.5792, 1.2035]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5385.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.3662, 1.2756]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5386.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.1347, 1.9707]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5387.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.1051, 1.0728]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5388.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.6358, -0.7928]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5389.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.1515, -1.1460]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5390.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -1.4180, 0.2486]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5391.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -1.2012, 0.7964]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5392.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.4160, -0.8419]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5393.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.6961, -0.3766]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5394.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.0936, 1.1544]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5395.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.5319, -0.6403]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5396.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.7765, 1.8538]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5397.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.4529, 1.5488]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5398.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.5015, -0.8708]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5399.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.8743, 1.5073]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5400.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -1.0471, 0.0489]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5401.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 1.0613, -0.1321]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5402.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.7174, -0.6983]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5403.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.8604, 1.6990]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5404.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.0497, 1.2316]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5405.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 1.3037, 0.3778]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5406.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.7964, 1.7192]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5407.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.4011, -0.9611]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5408.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 1.2413, 0.6800]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5409.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.9013, -0.4986]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5410.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 1.7070, 1.4450]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5411.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.5357, -0.5765]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5412.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.0113, -1.0199]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5413.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -1.0278, -0.1762]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5414.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 1.4901, 0.9475]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5415.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.6147, -0.7789]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5416.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -1.4940, 1.5671]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5417.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.4172, 1.5833]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5418.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.7720, 1.9443]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5419.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 1.1169, 0.1459]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5420.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 1.7388, 1.7155]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5421.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.1819, 1.2637]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5422.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.6408, 1.6302]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5423.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.1876, -1.1924]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5424.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.4792, 1.3331]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5425.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.9217, -0.4212]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5426.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -1.3856, 0.8223]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5427.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.2966, 1.1263]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5428.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 1.2871, 0.0252]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5429.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.5099, -1.0965]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5430.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.1909, -1.2598]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5431.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -1.5907, 0.6809]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5432.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -1.6792, 1.9205]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5433.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.5489, -0.9905]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5434.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.7332, 1.7957]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5435.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.0913, 1.3671]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5436.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.3433, 1.3009]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5437.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.1618, -0.9497]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5438.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.9552, -0.0915]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5439.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.0976, -1.3107]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5440.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -1.7366, 1.8296]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5441.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.2092, 1.6467]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5442.00, Rho = 1.000
