(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, -0.0443, 0.5110]. Recommendation = [0.0, 0.0537, 0.2736], Current Cost = 5005.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [0.0, -1.4098, 1.2283]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 11291.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, -1.1409, 0.2713]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 12291.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [0.0, -0.2446, 0.2761]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 12292.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [0.0, 0.8830, 1.3913]. Recommendation = [0.0, 0.0633, 0.0705], Current Cost = 13292.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 0.9243, 1.2468]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 14292.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 0.8830, 1.3913]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 14293.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 0.9058, 1.5032]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 14294.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 0.9691, 1.1436]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 14295.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 0.6185, 1.5430]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 14296.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 1.2049, 1.3473]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 14297.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 1.0652, 1.1051]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 14298.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 0.5855, 1.4053]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 14299.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 0.8675, 1.4585]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 14300.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 0.4804, 1.1974]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 14301.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 1.0858, 1.6592]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 14302.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 0.7821, 1.6434]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 14303.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 1.0452, 1.2387]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 14304.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 0.9573, 1.5344]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 14305.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 1.2455, 1.0696]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 14306.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 0.5334, 1.6716]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 14307.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 0.4775, 1.3967]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 14308.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 1.3912, 1.5890]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 14309.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 0.9106, 1.7607]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 14310.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 1.0343, 1.1656]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 14311.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 0.5224, 1.2991]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 14312.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 1.0499, 1.0521]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 14313.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 0.2578, 1.5128]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 14314.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 1.1802, 1.9816]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 14315.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 0.2558, 1.2749]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 14316.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 0.5413, 1.5067]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 14317.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 1.2144, 1.2427]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 14318.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 0.3010, 1.9927]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 14319.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 1.1907, 0.9027]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 14320.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 1.5446, 1.2353]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 14321.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 1.0825, 0.4310]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 14322.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 0.6397, 1.6259]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 14323.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 0.3823, 1.6737]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 14324.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 1.0009, 1.1384]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 14325.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [0.0, 0.2863, 1.0432]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 14326.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [0.0, -0.2125, -0.1462]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 15326.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [0.0, 1.1802, 1.9816]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 16326.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 1.1843, 1.8624]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 17326.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 1.0436, 1.8911]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 17327.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 1.1645, 1.7282]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 17328.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 1.3617, 1.8532]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 17329.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 1.2430, 1.6197]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 17330.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 1.1203, 1.8946]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 17331.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 0.9319, 1.9650]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 17332.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 1.0396, 1.6889]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 17333.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 1.0777, 1.9458]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 17334.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 1.1523, 1.7760]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 17335.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 1.2022, 1.8994]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 17336.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 0.8739, 1.8403]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 17337.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 1.1765, 1.6645]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 17338.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 1.5930, 1.8802]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 17339.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 1.0957, 1.6938]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 17340.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 0.6760, 1.8311]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 17341.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 1.2561, 1.6633]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 17342.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 1.4530, 1.6964]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 17343.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 1.3376, 1.3358]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 17344.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 1.2946, 1.5960]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 17345.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 0.8959, 1.7415]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 17346.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 1.9928, 1.9565]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 17347.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 0.8476, 1.8718]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 17348.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 1.6273, 1.5458]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 17349.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 0.5703, 1.9278]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 17350.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 0.4881, 1.5816]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 17351.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 1.4272, 1.4018]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 17352.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [0.0, -0.9135, 1.5557]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 17353.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [0.0, -1.6120, 1.9998]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 18353.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, -1.7452, 1.9207]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 19353.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, -1.5158, 1.4847]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 19354.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, -1.5544, 1.4301]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 19355.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, -1.6723, 1.3672]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 19356.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, -1.7866, 1.8576]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 19357.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [0.0, 1.3930, 1.3565]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 19358.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 1.2883, 1.3052]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 20358.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 1.3930, 1.3565]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 20359.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 1.2605, 1.2551]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 20360.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 1.3215, 1.1577]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 20361.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 1.4292, 1.5684]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 20362.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 1.3280, 1.3132]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 20363.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 1.4035, 0.9554]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 20364.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 1.2802, 1.0184]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 20365.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 1.4347, 1.6854]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 20366.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 1.6733, 1.3488]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 20367.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 1.2795, 0.8087]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 20368.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 1.6764, 1.6558]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 20369.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 1.1579, 0.8530]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 20370.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, 0.8880, 0.3008]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 20371.00, Rho = 0.268
(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [0.0, 0.5083, 0.3142]. Recommendation = [0.0, 0.0080, 0.0935], Current Cost = 20372.00, Rho = 0.268
(iter 392) [0.0, 0.5083, 0.3142] = 455.7466, sampling [1.0, 0.4702, -0.1913]. Recommendation = [0.0, 0.0633, 0.0705], Current Cost = 21372.00, Rho = 0.268
(iter 392) [0.0, 0.5083, 0.3142] = 455.7466, sampling [1.0, 0.7308, -0.0429]. Recommendation = [0.0, 0.0633, 0.0705], Current Cost = 21373.00, Rho = 0.268
(iter 392) [0.0, 0.5083, 0.3142] = 455.7466, sampling [1.0, 1.6433, 1.0220]. Recommendation = [0.0, 0.0633, 0.0705], Current Cost = 21374.00, Rho = 0.268
(iter 392) [0.0, 0.5083, 0.3142] = 455.7466, sampling [0.0, 1.0050, 0.9123]. Recommendation = [0.0, 0.0633, 0.0705], Current Cost = 21375.00, Rho = 0.268
(iter 392) [0.0, 0.5083, 0.3142] = 455.7466, sampling [1.0, 1.3037, 0.9675]. Recommendation = [0.0, 0.0633, 0.0705], Current Cost = 22375.00, Rho = 0.268
(iter 392) [0.0, 0.5083, 0.3142] = 455.7466, sampling [1.0, 1.1399, 0.5367]. Recommendation = [0.0, 0.0633, 0.0705], Current Cost = 22376.00, Rho = 0.268
(iter 392) [0.0, 0.5083, 0.3142] = 455.7466, sampling [1.0, 1.2981, 0.8894]. Recommendation = [0.0, 0.0633, 0.0705], Current Cost = 22377.00, Rho = 0.268
(iter 392) [0.0, 0.5083, 0.3142] = 455.7466, sampling [1.0, 1.3836, 0.6593]. Recommendation = [0.0, 0.0633, 0.0705], Current Cost = 22378.00, Rho = 0.268
(iter 392) [0.0, 0.5083, 0.3142] = 455.7466, sampling [1.0, 0.8117, 0.2480]. Recommendation = [0.0, 0.0633, 0.0705], Current Cost = 22379.00, Rho = 0.268
(iter 392) [0.0, 0.5083, 0.3142] = 455.7466, sampling [0.0, -0.8441, 0.8511]. Recommendation = [0.0, 0.0633, 0.0705], Current Cost = 22380.00, Rho = 0.268
(iter 392) [0.0, 0.5083, 0.3142] = 455.7466, sampling [0.0, 1.5930, 1.8802]. Recommendation = [0.0, 0.0633, 0.0705], Current Cost = 23380.00, Rho = 0.268
(iter 392) [0.0, 0.5083, 0.3142] = 455.7466, sampling [1.0, 1.6667, 1.7985]. Recommendation = [0.0, 0.0633, 0.0705], Current Cost = 24380.00, Rho = 0.268
(iter 392) [0.0, 0.5083, 0.3142] = 455.7466, sampling [1.0, 1.7394, 1.7559]. Recommendation = [0.0, 0.0633, 0.0705], Current Cost = 24381.00, Rho = 0.268
(iter 392) [0.0, 0.5083, 0.3142] = 455.7466, sampling [1.0, 1.8594, 1.4690]. Recommendation = [0.0, 0.0633, 0.0705], Current Cost = 24382.00, Rho = 0.268
(iter 392) [0.0, 0.5083, 0.3142] = 455.7466, sampling [0.0, 1.2430, 1.6197]. Recommendation = [0.0, 0.0633, 0.0705], Current Cost = 24383.00, Rho = 0.268
(iter 392) [0.0, 0.5083, 0.3142] = 455.7466, sampling [0.0, 0.0080, 0.0935]. Recommendation = [0.0, 0.0633, 0.0705], Current Cost = 25383.00, Rho = 0.268
(iter 392) [0.0, 0.5083, 0.3142] = 455.7466, sampling [1.0, -0.2425, -0.7014]. Recommendation = [0.0, -0.2285, 0.0194], Current Cost = 26383.00, Rho = 0.268
(iter 392) [0.0, 0.5083, 0.3142] = 455.7466, sampling [0.0, -0.6994, 0.3209]. Recommendation = [0.0, -0.2285, 0.0194], Current Cost = 26384.00, Rho = 0.268
(iter 392) [0.0, 0.5083, 0.3142] = 455.7466, sampling [0.0, 0.8121, 0.4800]. Recommendation = [0.0, -0.2285, 0.0194], Current Cost = 27384.00, Rho = 0.268
(iter 392) [0.0, 0.5083, 0.3142] = 455.7466, sampling [1.0, 0.8388, 0.1735]. Recommendation = [0.0, 0.7111, 0.5414], Current Cost = 28384.00, Rho = 0.268
(iter 392) [0.0, 0.5083, 0.3142] = 455.7466, sampling [1.0, 1.0735, 0.2563]. Recommendation = [0.0, 0.7111, 0.5414], Current Cost = 28385.00, Rho = 0.268
(iter 392) [0.0, 0.5083, 0.3142] = 455.7466, sampling [1.0, 1.3757, 0.8187]. Recommendation = [0.0, 0.7111, 0.5414], Current Cost = 28386.00, Rho = 0.268
(iter 392) [0.0, 0.5083, 0.3142] = 455.7466, sampling [0.0, 0.5652, 1.9404]. Recommendation = [0.0, 0.7111, 0.5414], Current Cost = 28387.00, Rho = 0.268
(iter 392) [0.0, 0.5083, 0.3142] = 455.7466, sampling [0.0, -1.2783, 0.7470]. Recommendation = [0.0, 0.7111, 0.5414], Current Cost = 29387.00, Rho = 0.268
(iter 392) [0.0, 0.5083, 0.3142] = 455.7466, sampling [0.0, -0.8842, -0.0303]. Recommendation = [0.0, 0.7111, 0.5414], Current Cost = 30387.00, Rho = 0.268
(iter 392) [0.0, 0.5083, 0.3142] = 455.7466, sampling [1.0, 0.9460, 0.2228]. Recommendation = [0.0, 0.7111, 0.5414], Current Cost = 31387.00, Rho = 0.268
(iter 392) [0.0, 0.5083, 0.3142] = 455.7466, sampling [0.0, 0.4367, 0.5836]. Recommendation = [0.0, 0.7111, 0.5414], Current Cost = 31388.00, Rho = 0.268
(iter 392) [0.0, 0.5083, 0.3142] = 455.7466, sampling [1.0, -0.8090, -0.3514]. Recommendation = [0.0, -0.2285, 0.0194], Current Cost = 32388.00, Rho = 0.268
(iter 392) [0.0, 0.5083, 0.3142] = 455.7466, sampling [1.0, -1.2027, -0.0447]. Recommendation = [0.0, -0.2285, 0.0194], Current Cost = 32389.00, Rho = 0.268
(iter 392) [0.0, 0.5083, 0.3142] = 455.7466, sampling [0.0, 1.0343, 1.1656]. Recommendation = [0.0, -0.2285, 0.0194], Current Cost = 32390.00, Rho = 0.268
(iter 392) [0.0, 0.5083, 0.3142] = 455.7466, sampling [0.0, 0.3589, 0.1195]. Recommendation = [0.0, -0.2285, 0.0194], Current Cost = 33390.00, Rho = 0.268
(iter 423) [0.0, 0.3589, 0.1195] = 455.8802, sampling [0.0, 1.2981, 0.8894]. Recommendation = [0.0, 0.1837, 0.1322], Current Cost = 34390.00, Rho = 0.268
(iter 423) [0.0, 0.3589, 0.1195] = 455.8802, sampling [1.0, 1.3111, 0.4938]. Recommendation = [0.0, 0.1837, 0.1322], Current Cost = 35390.00, Rho = 0.268
(iter 423) [0.0, 0.3589, 0.1195] = 455.8802, sampling [0.0, -0.1760, 0.6906]. Recommendation = [0.0, 0.1837, 0.1322], Current Cost = 35391.00, Rho = 0.268
(iter 423) [0.0, 0.3589, 0.1195] = 455.8802, sampling [0.0, -1.5747, 1.5857]. Recommendation = [0.0, 0.1837, 0.1322], Current Cost = 36391.00, Rho = 0.268
(iter 423) [0.0, 0.3589, 0.1195] = 455.8802, sampling [0.0, -0.6437, 1.0747]. Recommendation = [0.0, 0.1837, 0.1322], Current Cost = 37391.00, Rho = 0.268
(iter 423) [0.0, 0.3589, 0.1195] = 455.8802, sampling [1.0, 0.7616, 0.1929]. Recommendation = [0.0, 0.1837, 0.1322], Current Cost = 38391.00, Rho = 0.268
(iter 423) [0.0, 0.3589, 0.1195] = 455.8802, sampling [0.0, -0.5057, -0.2977]. Recommendation = [0.0, 0.1837, 0.1322], Current Cost = 38392.00, Rho = 0.268
(iter 423) [0.0, 0.3589, 0.1195] = 455.8802, sampling [0.0, -1.1597, 1.3621]. Recommendation = [0.0, 0.1837, 0.1322], Current Cost = 39392.00, Rho = 0.268
(iter 423) [0.0, 0.3589, 0.1195] = 455.8802, sampling [0.0, -0.7175, 0.6178]. Recommendation = [0.0, 0.1837, 0.1322], Current Cost = 40392.00, Rho = 0.268
(iter 423) [0.0, 0.3589, 0.1195] = 455.8802, sampling [0.0, 0.7949, 0.9819]. Recommendation = [0.0, 0.1837, 0.1322], Current Cost = 41392.00, Rho = 0.268
(iter 423) [0.0, 0.3589, 0.1195] = 455.8802, sampling [0.0, -0.7586, 1.9174]. Recommendation = [0.0, 0.1837, 0.1322], Current Cost = 42392.00, Rho = 0.268
(iter 423) [0.0, 0.3589, 0.1195] = 455.8802, sampling [0.0, -0.2970, 0.0283]. Recommendation = [0.0, 0.1837, 0.1322], Current Cost = 43392.00, Rho = 0.268
(iter 423) [0.0, 0.3589, 0.1195] = 455.8802, sampling [0.0, 0.7616, 0.1929]. Recommendation = [0.0, 0.1837, 0.1322], Current Cost = 44392.00, Rho = 0.268
(iter 423) [0.0, 0.3589, 0.1195] = 455.8802, sampling [1.0, 0.8800, 0.1880]. Recommendation = [0.0, 0.1837, 0.1322], Current Cost = 45392.00, Rho = 0.268
(iter 423) [0.0, 0.3589, 0.1195] = 455.8802, sampling [1.0, 0.8919, 0.0409]. Recommendation = [0.0, 0.1837, 0.1322], Current Cost = 45393.00, Rho = 0.268
(iter 423) [0.0, 0.3589, 0.1195] = 455.8802, sampling [1.0, 0.4866, -0.2875]. Recommendation = [0.0, 0.1837, 0.1322], Current Cost = 45394.00, Rho = 0.268
(iter 423) [0.0, 0.3589, 0.1195] = 455.8802, sampling [1.0, 1.1719, 0.4160]. Recommendation = [0.0, 0.1837, 0.1322], Current Cost = 45395.00, Rho = 0.268
(iter 423) [0.0, 0.3589, 0.1195] = 455.8802, sampling [1.0, 0.3356, -0.4673]. Recommendation = [0.0, 0.1837, 0.1322], Current Cost = 45396.00, Rho = 0.268
(iter 423) [0.0, 0.3589, 0.1195] = 455.8802, sampling [1.0, 0.8561, 0.1883]. Recommendation = [0.0, 0.1837, 0.1322], Current Cost = 45397.00, Rho = 0.268
(iter 423) [0.0, 0.3589, 0.1195] = 455.8802, sampling [0.0, -0.1251, -0.4993]. Recommendation = [0.0, 0.1837, 0.1322], Current Cost = 45398.00, Rho = 0.268
(iter 423) [0.0, 0.3589, 0.1195] = 455.8802, sampling [1.0, -0.1684, -0.5716]. Recommendation = [0.0, 0.1837, 0.1322], Current Cost = 46398.00, Rho = 0.268
(iter 423) [0.0, 0.3589, 0.1195] = 455.8802, sampling [1.0, -0.0704, -0.6606]. Recommendation = [0.0, 0.1837, 0.1322], Current Cost = 46399.00, Rho = 0.268
(iter 423) [0.0, 0.3589, 0.1195] = 455.8802, sampling [1.0, -0.3675, -0.7178]. Recommendation = [0.0, 0.1837, 0.1322], Current Cost = 46400.00, Rho = 0.268
(iter 423) [0.0, 0.3589, 0.1195] = 455.8802, sampling [1.0, 0.2075, -0.5205]. Recommendation = [0.0, 0.1837, 0.1322], Current Cost = 46401.00, Rho = 0.268
