(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, 0.1982, 0.6953]. Recommendation = [0.0, 0.2515, 0.5630], Current Cost = 5005.00, Rho = 0.904
(iter 284) [0.0, 0.4681, 0.2319] = 456.0008, sampling [0.0, -0.4327, 0.1673]. Recommendation = [0.0, 0.4681, 0.2319], Current Cost = 31271.00, Rho = 0.904
(iter 284) [0.0, 0.4681, 0.2319] = 456.0008, sampling [0.0, 0.5762, 0.1439]. Recommendation = [0.0, 0.4681, 0.2319], Current Cost = 32271.00, Rho = 0.904
(iter 284) [0.0, 0.4681, 0.2319] = 456.0008, sampling [0.0, -1.0992, 1.5023]. Recommendation = [0.0, 0.4681, 0.2319], Current Cost = 33271.00, Rho = 0.904
(iter 284) [0.0, 0.4681, 0.2319] = 456.0008, sampling [0.0, 0.6383, 0.6241]. Recommendation = [0.0, 0.4681, 0.2319], Current Cost = 34271.00, Rho = 0.904
(iter 284) [0.0, 0.4681, 0.2319] = 456.0008, sampling [0.0, 0.5268, 0.3276]. Recommendation = [0.0, 0.4681, 0.2319], Current Cost = 35271.00, Rho = 0.904
(iter 284) [0.0, 0.4681, 0.2319] = 456.0008, sampling [0.0, -0.0450, -0.0986]. Recommendation = [0.0, 0.4681, 0.2319], Current Cost = 36271.00, Rho = 0.904
(iter 284) [0.0, 0.4681, 0.2319] = 456.0008, sampling [0.0, 1.0316, 1.2049]. Recommendation = [0.0, 0.4681, 0.2319], Current Cost = 37271.00, Rho = 0.904
(iter 284) [0.0, 0.4681, 0.2319] = 456.0008, sampling [0.0, 0.9507, 1.0359]. Recommendation = [0.0, 0.4681, 0.2319], Current Cost = 38271.00, Rho = 0.904
(iter 284) [0.0, 0.4681, 0.2319] = 456.0008, sampling [0.0, 0.1453, 0.1286]. Recommendation = [0.0, 0.4681, 0.2319], Current Cost = 39271.00, Rho = 0.904
(iter 284) [0.0, 0.4681, 0.2319] = 456.0008, sampling [0.0, 0.7468, 0.8382]. Recommendation = [0.0, 0.4681, 0.2319], Current Cost = 40271.00, Rho = 0.904
(iter 284) [0.0, 0.4681, 0.2319] = 456.0008, sampling [0.0, -0.8546, 0.5074]. Recommendation = [0.0, 0.4681, 0.2319], Current Cost = 41271.00, Rho = 0.904
(iter 284) [0.0, 0.4681, 0.2319] = 456.0008, sampling [1.0, -0.9088, -0.0930]. Recommendation = [0.0, 0.4681, 0.2319], Current Cost = 42271.00, Rho = 0.904
(iter 284) [0.0, 0.4681, 0.2319] = 456.0008, sampling [0.0, 0.7884, 0.4927]. Recommendation = [0.0, 0.4681, 0.2319], Current Cost = 42272.00, Rho = 0.904
(iter 284) [0.0, 0.4681, 0.2319] = 456.0008, sampling [0.0, 0.0365, 0.0882]. Recommendation = [0.0, 0.4681, 0.2319], Current Cost = 43272.00, Rho = 0.904
(iter 284) [0.0, 0.4681, 0.2319] = 456.0008, sampling [0.0, -1.1871, 1.2205]. Recommendation = [0.0, 0.4681, 0.2319], Current Cost = 44272.00, Rho = 0.904
(iter 284) [0.0, 0.4681, 0.2319] = 456.0008, sampling [0.0, -0.7945, 0.7620]. Recommendation = [0.0, 0.4681, 0.2319], Current Cost = 45272.00, Rho = 0.904
(iter 284) [0.0, 0.4681, 0.2319] = 456.0008, sampling [1.0, 0.0237, -0.6044]. Recommendation = [0.0, 0.4681, 0.2319], Current Cost = 46272.00, Rho = 0.904
(iter 284) [0.0, 0.4681, 0.2319] = 456.0008, sampling [0.0, 1.1092, 0.9849]. Recommendation = [0.0, 0.4681, 0.2319], Current Cost = 46273.00, Rho = 0.904
(iter 284) [0.0, 0.4681, 0.2319] = 456.0008, sampling [1.0, -1.1166, 0.3857]. Recommendation = [0.0, 0.4681, 0.2319], Current Cost = 47273.00, Rho = 0.904
(iter 284) [0.0, 0.4681, 0.2319] = 456.0008, sampling [0.0, -0.7321, 0.3520]. Recommendation = [0.0, 0.4681, 0.2319], Current Cost = 47274.00, Rho = 0.904
(iter 284) [0.0, 0.4681, 0.2319] = 456.0008, sampling [0.0, -0.9967, 0.9303]. Recommendation = [0.0, 0.4681, 0.2319], Current Cost = 48274.00, Rho = 0.904
(iter 284) [0.0, 0.4681, 0.2319] = 456.0008, sampling [0.0, -0.5586, 0.1573]. Recommendation = [0.0, 0.4681, 0.2319], Current Cost = 49274.00, Rho = 0.904
(iter 284) [0.0, 0.4681, 0.2319] = 456.0008, sampling [0.0, 0.0780, 0.2860]. Recommendation = [0.0, 0.4681, 0.2319], Current Cost = 50274.00, Rho = 0.904
(iter 284) [0.0, 0.4681, 0.2319] = 456.0008, sampling [0.0, -0.3294, -0.0541]. Recommendation = [0.0, 0.4681, 0.2319], Current Cost = 51274.00, Rho = 0.904
(iter 284) [0.0, 0.4681, 0.2319] = 456.0008, sampling [0.0, 0.6817, 0.4049]. Recommendation = [0.0, 0.4681, 0.2319], Current Cost = 52274.00, Rho = 0.904
(iter 284) [0.0, 0.4681, 0.2319] = 456.0008, sampling [0.0, 0.0537, -0.2245]. Recommendation = [0.0, 0.4681, 0.2319], Current Cost = 53274.00, Rho = 0.904
(iter 284) [0.0, 0.4681, 0.2319] = 456.0008, sampling [0.0, -1.2662, 1.4712]. Recommendation = [0.0, 0.4681, 0.2319], Current Cost = 54274.00, Rho = 0.904
(iter 284) [0.0, 0.4681, 0.2319] = 456.0008, sampling [0.0, 0.4428, 0.2675]. Recommendation = [0.0, 0.4681, 0.2319], Current Cost = 55274.00, Rho = 0.904
(iter 284) [0.0, 0.4681, 0.2319] = 456.0008, sampling [0.0, -0.1403, -0.1736]. Recommendation = [0.0, 0.4681, 0.2319], Current Cost = 56274.00, Rho = 0.904
(iter 284) [0.0, 0.4681, 0.2319] = 456.0008, sampling [1.0, 0.1529, -0.4109]. Recommendation = [0.0, 0.4681, 0.2319], Current Cost = 57274.00, Rho = 0.904
(iter 284) [0.0, 0.4681, 0.2319] = 456.0008, sampling [0.0, -0.8130, 0.6146]. Recommendation = [0.0, 0.4681, 0.2319], Current Cost = 57275.00, Rho = 0.904
(iter 284) [0.0, 0.4681, 0.2319] = 456.0008, sampling [0.0, 0.8908, 1.1323]. Recommendation = [0.0, 0.4681, 0.2319], Current Cost = 58275.00, Rho = 0.904
(iter 284) [0.0, 0.4681, 0.2319] = 456.0008, sampling [0.0, -1.3940, 1.8663]. Recommendation = [0.0, 0.4681, 0.2319], Current Cost = 59275.00, Rho = 0.904
(iter 284) [0.0, 0.4681, 0.2319] = 456.0008, sampling [0.0, 0.5167, 0.0750]. Recommendation = [0.0, 0.4681, 0.2319], Current Cost = 60275.00, Rho = 0.904
(iter 284) [0.0, 0.4681, 0.2319] = 456.0008, sampling [0.0, 0.3021, 0.1504]. Recommendation = [0.0, 0.4681, 0.2319], Current Cost = 61275.00, Rho = 0.904
(iter 284) [0.0, 0.4681, 0.2319] = 456.0008, sampling [0.0, 0.7199, 0.1776]. Recommendation = [0.0, 0.4681, 0.2319], Current Cost = 62275.00, Rho = 0.904
(iter 284) [0.0, 0.4681, 0.2319] = 456.0008, sampling [0.0, -1.1211, 1.0972]. Recommendation = [0.0, 0.4681, 0.2319], Current Cost = 63275.00, Rho = 0.904
(iter 284) [0.0, 0.4681, 0.2319] = 456.0008, sampling [0.0, 1.0633, 0.8125]. Recommendation = [0.0, 0.4681, 0.2319], Current Cost = 64275.00, Rho = 0.904
(iter 284) [0.0, 0.4681, 0.2319] = 456.0008, sampling [0.0, 0.4181, -0.0406]. Recommendation = [0.0, 0.4681, 0.2319], Current Cost = 65275.00, Rho = 0.904
(iter 284) [0.0, 0.4681, 0.2319] = 456.0008, sampling [0.0, 1.0896, 1.3080]. Recommendation = [0.0, 0.4681, 0.2319], Current Cost = 66275.00, Rho = 0.904
(iter 284) [0.0, 0.4681, 0.2319] = 456.0008, sampling [1.0, 1.1640, 1.8813]. Recommendation = [0.0, 0.4681, 0.2319], Current Cost = 67275.00, Rho = 0.904
(iter 284) [0.0, 0.4681, 0.2319] = 456.0008, sampling [1.0, 0.6424, 1.5706]. Recommendation = [0.0, 0.4681, 0.2319], Current Cost = 67276.00, Rho = 0.904
(iter 284) [0.0, 0.4681, 0.2319] = 456.0008, sampling [1.0, 1.4330, 1.6781]. Recommendation = [0.0, 0.4681, 0.2319], Current Cost = 67277.00, Rho = 0.904
(iter 284) [0.0, 0.4681, 0.2319] = 456.0008, sampling [0.0, 0.9541, 0.9014]. Recommendation = [0.0, 0.4681, 0.2319], Current Cost = 67278.00, Rho = 0.904
(iter 345) [0.0, 0.9541, 0.9014] = 456.2900, sampling [0.0, -0.4842, 0.6961]. Recommendation = [0.0, 0.9541, 0.9014], Current Cost = 68278.00, Rho = 0.904
(iter 345) [0.0, 0.9541, 0.9014] = 456.2900, sampling [0.0, -0.5131, 0.2615]. Recommendation = [0.0, 0.9541, 0.9014], Current Cost = 69278.00, Rho = 0.904
(iter 345) [0.0, 0.9541, 0.9014] = 456.2900, sampling [0.0, -1.0113, 1.2933]. Recommendation = [0.0, 0.9541, 0.9014], Current Cost = 70278.00, Rho = 0.904
(iter 345) [0.0, 0.9541, 0.9014] = 456.2900, sampling [0.0, -0.9834, 0.6734]. Recommendation = [0.0, 0.9541, 0.9014], Current Cost = 71278.00, Rho = 0.904
(iter 345) [0.0, 0.9541, 0.9014] = 456.2900, sampling [0.0, 1.1473, 1.3897]. Recommendation = [0.0, 0.9541, 0.9014], Current Cost = 72278.00, Rho = 0.904
(iter 345) [0.0, 0.9541, 0.9014] = 456.2900, sampling [1.0, 1.2432, 1.7419]. Recommendation = [0.0, 0.9541, 0.9014], Current Cost = 73278.00, Rho = 0.904
(iter 345) [0.0, 0.9541, 0.9014] = 456.2900, sampling [1.0, 0.9570, 1.5775]. Recommendation = [0.0, 0.9541, 0.9014], Current Cost = 73279.00, Rho = 0.904
(iter 345) [0.0, 0.9541, 0.9014] = 456.2900, sampling [1.0, 1.3523, 1.4259]. Recommendation = [0.0, 0.9541, 0.9014], Current Cost = 73280.00, Rho = 0.904
(iter 345) [0.0, 0.9541, 0.9014] = 456.2900, sampling [1.0, 1.1225, 1.5829]. Recommendation = [0.0, 0.9541, 0.9014], Current Cost = 73281.00, Rho = 0.904
(iter 345) [0.0, 0.9541, 0.9014] = 456.2900, sampling [0.0, 1.0175, 1.2904]. Recommendation = [0.0, 0.9541, 0.9014], Current Cost = 73282.00, Rho = 0.904
(iter 345) [0.0, 0.9541, 0.9014] = 456.2900, sampling [0.0, 0.1841, -0.1822]. Recommendation = [0.0, 0.9541, 0.9014], Current Cost = 74282.00, Rho = 0.904
(iter 345) [0.0, 0.9541, 0.9014] = 456.2900, sampling [1.0, -1.1052, 1.9771]. Recommendation = [0.0, 0.9541, 0.9014], Current Cost = 75282.00, Rho = 0.904
(iter 345) [0.0, 0.9541, 0.9014] = 456.2900, sampling [0.0, 0.7760, 0.3902]. Recommendation = [0.0, 0.9541, 0.9014], Current Cost = 75283.00, Rho = 0.904
(iter 345) [0.0, 0.9541, 0.9014] = 456.2900, sampling [0.0, 1.1396, 1.5675]. Recommendation = [0.0, 0.9541, 0.9014], Current Cost = 76283.00, Rho = 0.904
(iter 345) [0.0, 0.9541, 0.9014] = 456.2900, sampling [1.0, 1.3280, 1.7843]. Recommendation = [0.0, 0.9541, 0.9014], Current Cost = 77283.00, Rho = 0.904
(iter 345) [0.0, 0.9541, 0.9014] = 456.2900, sampling [1.0, 0.9421, 1.7963]. Recommendation = [0.0, 0.9541, 0.9014], Current Cost = 77284.00, Rho = 0.904
(iter 345) [0.0, 0.9541, 0.9014] = 456.2900, sampling [1.0, 1.5244, 1.5486]. Recommendation = [0.0, 0.9541, 0.9014], Current Cost = 77285.00, Rho = 0.904
(iter 345) [0.0, 0.9541, 0.9014] = 456.2900, sampling [1.0, 1.3932, 1.9119]. Recommendation = [0.0, 0.9541, 0.9014], Current Cost = 77286.00, Rho = 0.904
(iter 345) [0.0, 0.9541, 0.9014] = 456.2900, sampling [0.0, 0.6797, 0.7370]. Recommendation = [0.0, 0.9541, 0.9014], Current Cost = 77287.00, Rho = 0.904
(iter 345) [0.0, 0.9541, 0.9014] = 456.2900, sampling [0.0, -0.7594, 0.4470]. Recommendation = [0.0, 0.9541, 0.9014], Current Cost = 78287.00, Rho = 0.904
(iter 345) [0.0, 0.9541, 0.9014] = 456.2900, sampling [0.0, -1.1689, 1.7906]. Recommendation = [0.0, 0.9541, 0.9014], Current Cost = 79287.00, Rho = 0.904
(iter 345) [0.0, 0.9541, 0.9014] = 456.2900, sampling [0.0, -0.3059, 0.0102]. Recommendation = [0.0, 0.9541, 0.9014], Current Cost = 80287.00, Rho = 0.904
(iter 345) [0.0, 0.9541, 0.9014] = 456.2900, sampling [0.0, -0.2424, -0.1577]. Recommendation = [0.0, 0.9541, 0.9014], Current Cost = 81287.00, Rho = 0.904
(iter 345) [0.0, 0.9541, 0.9014] = 456.2900, sampling [0.0, 0.3618, -0.1671]. Recommendation = [0.0, 0.9541, 0.9014], Current Cost = 82287.00, Rho = 0.904
(iter 345) [0.0, 0.9541, 0.9014] = 456.2900, sampling [0.0, -1.4143, 1.7760]. Recommendation = [0.0, 0.9541, 0.9014], Current Cost = 83287.00, Rho = 0.904
(iter 345) [0.0, 0.9541, 0.9014] = 456.2900, sampling [0.0, 0.3159, 0.4376]. Recommendation = [0.0, 0.9541, 0.9014], Current Cost = 84287.00, Rho = 0.904
(iter 345) [0.0, 0.9541, 0.9014] = 456.2900, sampling [0.0, -0.4369, -0.0619]. Recommendation = [0.0, 0.9541, 0.9014], Current Cost = 85287.00, Rho = 0.904
(iter 345) [0.0, 0.9541, 0.9014] = 456.2900, sampling [0.0, 1.2660, 1.7701]. Recommendation = [0.0, 0.9541, 0.9014], Current Cost = 86287.00, Rho = 0.904
(iter 345) [0.0, 0.9541, 0.9014] = 456.2900, sampling [1.0, 1.2660, 1.7701]. Recommendation = [0.0, 0.9541, 0.9014], Current Cost = 87287.00, Rho = 0.904
(iter 345) [0.0, 0.9541, 0.9014] = 456.2900, sampling [1.0, 1.4066, 1.8640]. Recommendation = [0.0, 0.9541, 0.9014], Current Cost = 87288.00, Rho = 0.904
(iter 345) [0.0, 0.9541, 0.9014] = 456.2900, sampling [1.0, 1.5060, 1.8052]. Recommendation = [0.0, 0.9541, 0.9014], Current Cost = 87289.00, Rho = 0.904
(iter 345) [0.0, 0.9541, 0.9014] = 456.2900, sampling [1.0, 1.1762, 1.9827]. Recommendation = [0.0, 0.9541, 0.9014], Current Cost = 87290.00, Rho = 0.904
(iter 345) [0.0, 0.9541, 0.9014] = 456.2900, sampling [1.0, 1.0510, 1.8684]. Recommendation = [0.0, 0.9541, 0.9014], Current Cost = 87291.00, Rho = 0.904
(iter 345) [0.0, 0.9541, 0.9014] = 456.2900, sampling [1.0, 1.5358, 1.9368]. Recommendation = [0.0, 0.9541, 0.9014], Current Cost = 87292.00, Rho = 0.904
(iter 345) [0.0, 0.9541, 0.9014] = 456.2900, sampling [1.0, 0.7130, 1.9995]. Recommendation = [0.0, 0.9541, 0.9014], Current Cost = 87293.00, Rho = 0.904
(iter 345) [0.0, 0.9541, 0.9014] = 456.2900, sampling [1.0, 1.6096, 1.2469]. Recommendation = [0.0, 0.9541, 0.9014], Current Cost = 87294.00, Rho = 0.904
(iter 345) [0.0, 0.9541, 0.9014] = 456.2900, sampling [0.0, 1.2897, 1.6579]. Recommendation = [0.0, 0.9541, 0.9014], Current Cost = 87295.00, Rho = 0.904
(iter 345) [0.0, 0.9541, 0.9014] = 456.2900, sampling [1.0, 1.4488, 1.4405]. Recommendation = [0.0, 0.9541, 0.9014], Current Cost = 88295.00, Rho = 0.904
(iter 345) [0.0, 0.9541, 0.9014] = 456.2900, sampling [0.0, 1.3157, 1.4534]. Recommendation = [0.0, 0.9541, 0.9014], Current Cost = 88296.00, Rho = 0.904
(iter 345) [0.0, 0.9541, 0.9014] = 456.2900, sampling [1.0, 1.4080, 1.3956]. Recommendation = [0.0, 0.9541, 0.9014], Current Cost = 89296.00, Rho = 0.904
(iter 345) [0.0, 0.9541, 0.9014] = 456.2900, sampling [0.0, 1.3932, 1.9119]. Recommendation = [0.0, 0.9541, 0.9014], Current Cost = 89297.00, Rho = 0.904
(iter 345) [0.0, 0.9541, 0.9014] = 456.2900, sampling [1.0, 1.3990, 1.9230]. Recommendation = [0.0, 0.9541, 0.9014], Current Cost = 90297.00, Rho = 0.904
(iter 345) [0.0, 0.9541, 0.9014] = 456.2900, sampling [1.0, 1.5627, 1.8035]. Recommendation = [0.0, 0.9541, 0.9014], Current Cost = 90298.00, Rho = 0.904
(iter 345) [0.0, 0.9541, 0.9014] = 456.2900, sampling [1.0, 1.6423, 1.9192]. Recommendation = [0.0, 0.9541, 0.9014], Current Cost = 90299.00, Rho = 0.904
(iter 345) [0.0, 0.9541, 0.9014] = 456.2900, sampling [1.0, 1.5933, 1.6270]. Recommendation = [0.0, 0.9541, 0.9014], Current Cost = 90300.00, Rho = 0.904
(iter 345) [0.0, 0.9541, 0.9014] = 456.2900, sampling [0.0, 1.3280, 1.7843]. Recommendation = [0.0, 0.9541, 0.9014], Current Cost = 90301.00, Rho = 0.904
(iter 345) [0.0, 0.9541, 0.9014] = 456.2900, sampling [0.0, 1.4066, 1.8640]. Recommendation = [0.0, 0.9541, 0.9014], Current Cost = 91301.00, Rho = 0.904
(iter 345) [0.0, 0.9541, 0.9014] = 456.2900, sampling [0.0, 1.4330, 1.6781]. Recommendation = [0.0, 0.9541, 0.9014], Current Cost = 92301.00, Rho = 0.904
(iter 345) [0.0, 0.9541, 0.9014] = 456.2900, sampling [0.0, -0.6416, 0.5435]. Recommendation = [0.0, 0.9541, 0.9014], Current Cost = 93301.00, Rho = 0.904
(iter 345) [0.0, 0.9541, 0.9014] = 456.2900, sampling [0.0, -0.0163, 0.2172]. Recommendation = [0.0, 0.9541, 0.9014], Current Cost = 94301.00, Rho = 0.904
(iter 345) [0.0, 0.9541, 0.9014] = 456.2900, sampling [0.0, -0.7793, 0.6903]. Recommendation = [0.0, 0.9541, 0.9014], Current Cost = 95301.00, Rho = 0.904
(iter 345) [0.0, 0.9541, 0.9014] = 456.2900, sampling [0.0, 1.2432, 1.7419]. Recommendation = [0.0, 0.9541, 0.9014], Current Cost = 96301.00, Rho = 0.904
(iter 345) [0.0, 0.9541, 0.9014] = 456.2900, sampling [0.0, -0.0778, -0.1031]. Recommendation = [0.0, 0.9541, 0.9014], Current Cost = 97301.00, Rho = 0.904
(iter 345) [0.0, 0.9541, 0.9014] = 456.2900, sampling [0.0, 0.1423, 0.2503]. Recommendation = [0.0, 0.9541, 0.9014], Current Cost = 98301.00, Rho = 0.904
(iter 345) [0.0, 0.9541, 0.9014] = 456.2900, sampling [0.0, 0.8202, 0.7900]. Recommendation = [0.0, 0.9541, 0.9014], Current Cost = 99301.00, Rho = 0.904
