(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, -0.0284, 0.5799]. Recommendation = [0.0, -0.2191, 0.5326], Current Cost = 5005.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, 0.9313, 1.8914]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5297.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, -0.2602, 0.9717]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5298.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, -1.0445, 0.1493]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5299.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, 0.9121, 1.4978]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5300.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, -0.2875, 0.8048]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5301.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, 0.2639, 1.1208]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5302.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, -0.4217, -0.7038]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5303.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, -0.4707, -0.5465]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5304.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, 0.2947, -0.6521]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5305.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, -0.1292, 0.7499]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5306.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, -0.8610, 1.6935]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5307.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, -0.1685, -1.0052]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5308.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, 1.9014, 1.9607]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5309.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, -1.4800, 1.3990]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5310.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, -1.0482, 0.4230]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5311.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, 1.2959, 0.7939]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5312.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, 0.0468, 0.8741]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5313.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, -0.3190, 0.6547]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5314.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, -0.0075, 1.9810]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5315.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, 0.9094, -0.0960]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5316.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, -0.8097, 1.5204]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5317.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, 0.6387, -0.4177]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5318.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, -0.5819, -0.5967]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5319.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, 0.1111, -0.9931]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5320.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, 0.4765, -0.7318]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5321.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, 0.8319, -0.3337]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5322.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, 1.5368, 1.5008]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5323.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, 0.8240, 1.7189]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5324.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, -1.0104, -0.1178]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5325.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, -0.1593, 0.8556]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5326.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, -0.2919, -0.9339]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5327.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, 1.0915, 0.3577]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5328.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, 1.5954, 1.8339]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5329.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, -0.3796, 1.1714]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5330.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, -1.3196, 0.8646]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5331.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, 1.1034, 0.2501]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5332.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, -0.9119, 1.4504]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5333.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, 0.9663, 0.0855]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5334.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, -0.3645, -0.7540]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5335.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, -0.0127, 1.0258]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5336.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, 0.1646, 0.9850]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5337.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, -0.6796, 1.4937]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5338.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, 0.6701, -0.3615]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5339.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, -0.9059, 1.8249]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5340.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, -1.3812, 1.0565]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5341.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, 1.3366, 0.5109]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5342.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, 0.4055, -0.8715]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5343.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, 0.1982, -0.8661]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5344.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, -1.6286, 1.7960]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5345.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, 0.6213, -0.6098]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5346.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, 0.0706, 1.2736]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5347.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, -1.7123, 0.5844]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5348.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, -0.4446, -0.6315]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5349.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, -0.0965, 0.7333]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5350.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, -0.1358, 0.9756]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5351.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, 0.7657, -0.4418]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5352.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, 1.5786, 1.2630]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5353.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, 0.5546, 1.3656]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5354.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, 0.7393, -0.1358]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5355.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, -0.5879, -0.7508]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5356.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, 0.8831, -0.1949]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5357.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, -0.0783, -1.1798]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5358.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, -0.8520, 1.9798]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5359.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, -0.4730, -1.0256]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5360.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, 1.1070, -0.1089]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5361.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, -1.5321, 1.5599]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5362.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, 0.7273, -0.3382]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5363.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, -0.3570, 1.0700]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5364.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, 0.2076, -0.9845]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5365.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, -0.4551, 1.3939]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5366.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, -0.4034, -0.7985]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5367.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, 1.6272, 1.6682]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5368.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, -0.8745, -0.2905]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5369.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, -0.6948, 1.4138]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5370.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, 0.5788, -0.5707]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5371.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, 0.3576, 1.4663]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5372.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, -0.5045, 1.0303]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5373.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, -1.7320, 1.6486]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5374.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, 0.0544, -1.0938]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5375.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [0.0, -1.3571, 1.9751]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 5376.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, -0.6986, 1.7143]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 6376.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, 1.7089, 1.4920]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 6377.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, 0.8760, 1.9555]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 6378.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, -0.3317, -1.3434]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 6379.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, 1.2229, 0.2673]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 6380.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, -0.2290, 1.3341]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 6381.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, 0.5867, -0.7783]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 6382.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, 1.2769, 0.6092]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 6383.00, Rho = 0.606
(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [0.0, 0.7896, 0.5643]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 6384.00, Rho = 0.606
(iter 390) [0.0, 0.7896, 0.5643] = 455.9058, sampling [1.0, 0.3647, -0.9680]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 7384.00, Rho = 0.606
(iter 390) [0.0, 0.7896, 0.5643] = 455.9058, sampling [1.0, -1.0022, 0.1960]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 7385.00, Rho = 0.606
(iter 390) [0.0, 0.7896, 0.5643] = 455.9058, sampling [1.0, 0.8445, -0.2558]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 7386.00, Rho = 0.606
(iter 390) [0.0, 0.7896, 0.5643] = 455.9058, sampling [1.0, -1.2078, 0.1427]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 7387.00, Rho = 0.606
(iter 390) [0.0, 0.7896, 0.5643] = 455.9058, sampling [1.0, 0.1516, -1.2734]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 7388.00, Rho = 0.606
(iter 390) [0.0, 0.7896, 0.5643] = 455.9058, sampling [1.0, 0.7429, -0.5207]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 7389.00, Rho = 0.606
(iter 390) [0.0, 0.7896, 0.5643] = 455.9058, sampling [0.0, -1.1881, 1.3480]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 7390.00, Rho = 0.606
(iter 390) [0.0, 0.7896, 0.5643] = 455.9058, sampling [1.0, 1.0311, 0.2943]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 8390.00, Rho = 0.606
(iter 390) [0.0, 0.7896, 0.5643] = 455.9058, sampling [0.0, 1.0539, 1.1067]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 8391.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [1.0, -1.3999, 0.9404]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 9391.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, 1.3451, 1.8785]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 9392.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [1.0, 0.1630, 1.0458]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 10392.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [1.0, 0.7000, -0.3098]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 10393.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [1.0, -0.9388, -0.1468]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 10394.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, 0.3827, 0.2334]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 10395.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, -0.4298, 0.1784]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 11395.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [1.0, -0.4624, -0.7164]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 12395.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, -1.0146, 1.0026]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 12396.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, 1.1310, 1.4640]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 13396.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, 0.4470, -0.0900]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 14396.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [1.0, -1.3242, 0.7053]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 15396.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [1.0, 0.9526, 0.1072]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 15397.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, 0.8593, 0.8133]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 15398.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [1.0, -0.6637, -0.6757]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 16398.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, 0.6612, 0.3362]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 16399.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, 0.0013, 0.2815]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 17399.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, -0.2942, -0.0712]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 18399.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, -1.2808, 1.6964]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 19399.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, -0.7407, 0.3014]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 20399.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, -0.0167, -0.3884]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 21399.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, 0.5124, 0.5569]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 22399.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [1.0, 1.8700, 0.3176]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 23399.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, -0.9461, 0.7198]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 23400.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, -0.4931, 0.4195]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 24400.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [1.0, -1.6132, 1.3080]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 25400.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [1.0, 1.4671, 1.2113]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 25401.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, 0.1781, -0.0174]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 25402.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, 1.0320, 0.9051]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 26402.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [1.0, -0.2104, 1.0811]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 27402.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, 1.2333, 1.2075]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 27403.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, 0.5822, 0.1561]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 28403.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, 1.2831, 1.7642]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 29403.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [1.0, -0.3370, -1.9982]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 30403.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, -0.7662, 0.8833]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 30404.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [1.0, -0.0749, -1.0918]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 31404.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, -1.0366, 1.2287]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 31405.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, 0.9865, 0.6863]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 32405.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, -0.1409, -0.0248]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 33405.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, 1.0717, 1.2402]. Recommendation = [0.0, 1.0851, 1.1640], Current Cost = 34405.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, -0.5162, 0.0351]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 35405.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, 0.2110, 0.2239]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 36405.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, -0.2523, 0.3527]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 37405.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, 0.7948, 1.0094]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 38405.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, 0.0236, 0.1166]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 39405.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, 1.2266, 1.4704]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 40405.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, 0.5316, 0.3807]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 41405.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [1.0, 0.2288, 1.2011]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 42405.00, Rho = 0.606
